1104,1104
920,736,1104,920,736
920,1104,920
920,736,1104,920,736
920,736,1104,920,736
1104,1104
920,736,1104,920,736
1104,736,1104,736
920,736,1104,920,736
491,491,736,675,491,552,736,490,490
491,430,552,675,491,552,552,491,490,428
338,369,430,338,491,430,430,491,338,367,428,366,336
276,276,307,307,338,307,307,338,276,307,307,306,276,336,306,306,276
258,276,307,289,276,276,307,307,258,307,307,306,257,276,306,306,276,257
258,258,240,258,258,240,276,276,258,240,276,258,276,257,257,238,276,257,257,238
222,222,240,222,258,240,240,258,222,222,240,258,220,221,220,238,238,219,257,257,219,219
210,222,240,210,222,222,240,240,209,222,240,222,220,209,220,238,238,207,219,257,219,219,207
210,210,222,210,210,222,222,222,209,222,222,209,220,209,208,220,220,207,207,219,219,219,207,207
198,210,186,186,210,198,198,184,184,222,209,209,195,183,220,209,196,195,183,207,183,195,219,207,183,183
198,210,186,186,210,198,198,184,184,222,209,209,195,183,220,209,196,195,183,207,183,195,219,207,183,183
210,210,186,222,210,210,198,184,222,222,209,209,195,221,221,196,207,195,219,219,195,207,195,207,183
222,222,198,222,240,258,198,240,240,196,240,221,220,239,196,239,238,238,195,238,238,219,195
210,222,198,222,210,240,198,240,222,209,196,221,220,221,196,227,220,238,219,195,207,219,207,195
210,198,198,222,210,210,198,210,222,209,196,196,208,220,209,196,208,219,207,207,207,195,207,195,195
177,177,198,186,177,198,186,177,197,176,196,188,183,183,183,183,200,187,186,174,174,195,183,174,183,183,174,174
159,177,177,159,177,186,177,177,168,176,176,175,159,167,183,175,175,166,174,174,165,174,165,183,174,156,174,174,174,156
159,159,177,159,159,177,177,177,168,159,176,167,167,159,159,165,175,166,175,166,165,174,165,156,174,174,156,156,174,156,156
159,159,177,159,159,177,177,177,168,159,176,167,167,159,159,165,175,166,175,166,165,174,165,156,174,174,156,156,174,156,156
159,159,177,159,159,177,177,177,168,159,176,167,167,159,159,165,175,166,175,166,165,174,165,156,174,174,156,156,174,156,156
159,159,168,159,159,168,159,168,168,159,159,167,159,159,159,157,175,166,167,166,157,157,156,156,156,174,156,156,156,156,156,156
152,159,159,159,152,159,159,159,159,152,159,159,159,159,159,157,159,151,158,151,157,151,156,156,156,156,156,156,150,156,156,156,150
152,145,159,159,152,145,145,159,159,152,152,145,152,159,159,151,152,151,138,158,151,145,150,156,156,144,156,156,150,150,150,156,150,138
152,145,138,159,152,145,145,138,159,152,152,138,145,152,159,151,145,151,138,138,151,145,144,150,144,144,144,156,150,150,144,144,156,138,138
138,145,138,138,152,145,145,138,145,152,145,138,138,138,152,145,145,152,138,138,145,138,138,150,144,144,150,138,144,144,144,150,144,138,138,138
