num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.65,5,12,0,0.3125,0.0753326416015625,2.3838469982147217,0.0004968643188476562,0.0006015300750732422,0.07423138618469238
