num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.65,22,41,0,0.41509433962264153,0.020025253295898438,0.5989322662353516,0.0004966259002685547,0.0013706684112548828,0.018156051635742188
