num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.4358695652173913,1,0,0,0.0,0.3239593505859375,0.3236086368560791,0.018161773681640625,0.29593992233276367,0.009855508804321289
