num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,1.0,0,0,1,0.0,0.1230473518371582,0.0,0.018213510513305664,0.10483217239379883,0.0
