num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.225,1,0,0,0.0,0.18501710891723633,0.22708535194396973,0.018256425857543945,0.15714359283447266,0.009614706039428711
