num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.0782608695652174,1,0,0,0.0,0.009988546371459961,0.0982670783996582,9.655952453613281e-05,0.0005574226379394531,0.009332656860351562
