1104
1104
1104,1104,1104
920,736,736,920,736,736
920,736,736,920,736,736
491,736,736,675,552,736,736,490
491,491,736,675,491,552,736,490,490
491,552,552,675,736,552,552,552,490
491,430,552,491,675,552,552,491,490,428
338,491,430,369,338,430,430,369,367,460,428,366,336
338,491,430,369,338,430,430,369,367,460,428,366,336
338,338,369,307,369,367,369,338,307,368,338,336,366,336,306
276,276,307,276,307,276,276,338,276,336,276,276,276,276,276,276,276,276
276,338,307,338,338,307,307,338,307,367,338,337,336,306,336,276
258,276,307,307,258,307,276,320,276,336,307,276,276,276,306,257,276,257
258,258,240,276,258,258,240,258,276,258,258,258,276,276,238,257,257,257,257,238
222,258,240,258,258,240,240,258,258,258,258,258,222,258,238,257,257,238,238,219,219
222,258,240,258,258,240,240,258,258,258,258,258,222,258,238,257,257,238,238,219,219
258,258,289,258,289,258,289,258,258,240,338,288,258,287,257,238,336,257,238
210,222,222,240,222,228,240,222,222,240,209,239,222,239,221,207,219,219,207,238,238,219,207
210,198,222,240,196,228,222,198,222,222,209,221,222,208,209,226,207,219,207,207,207,238,219,195
210,198,222,240,196,228,222,198,222,222,209,209,221,208,208,209,226,238,219,207,207,219,219,195
210,198,222,240,196,228,222,198,222,222,209,209,221,208,208,209,226,238,219,207,207,219,219,195
210,198,198,222,196,210,210,198,197,222,209,209,196,208,208,209,208,195,219,207,207,207,219,195,195
198,186,198,210,196,210,210,186,210,197,184,209,196,195,183,209,208,195,195,207,207,183,207,195,195,183
177,177,186,210,176,201,186,177,184,197,176,177,184,175,174,183,199,195,195,174,183,183,183,174,195,183,174,174
177,198,198,210,186,201,186,184,197,197,189,184,175,196,187,208,195,183,195,186,195,183,195,195,195,183,174
168,177,168,177,177,177,177,175,167,167,177,168,175,167,167,183,166,175,166,183,174,165,174,174,165,165,174,174,165,165
159,168,168,177,168,177,159,159,167,167,159,177,159,175,167,175,166,157,158,166,174,165,165,165,165,165,156,174,174,165,156
152,168,159,168,159,161,168,168,159,161,159,152,167,158,167,152,166,166,166,159,165,156,165,156,159,165,165,150,165,165,156,150
152,168,159,168,159,161,168,168,159,161,159,152,167,158,167,152,166,166,166,159,165,156,165,156,159,165,165,150,165,165,156,150
152,145,145,168,145,152,152,145,159,152,152,161,152,145,167,158,151,145,152,157,150,144,153,159,150,156,150,144,144,150,150,159,144,144
133,145,145,152,145,138,133,138,145,140,152,152,147,145,145,138,145,138,152,145,145,133,144,145,144,144,144,145,144,138,145,150,144,138,144,132
133,140,138,152,133,138,133,138,145,140,138,147,133,138,145,138,145,133,145,145,145,133,133,144,138,133,139,145,138,133,139,145,138,144,144,132,132
133,140,133,138,133,133,133,138,133,140,138,133,133,138,138,138,145,133,133,133,145,133,133,139,133,138,133,139,133,138,133,139,133,133,138,132,132,132
133,145,138,152,152,138,145,133,138,140,152,152,140,152,145,138,145,138,152,145,145,133,138,144,139,145,144,150,138,139,144,144,150,150,144,132
133,128,138,138,138,128,140,133,138,145,133,133,140,138,138,138,133,128,138,133,138,145,133,128,138,133,139,138,138,128,133,138,139,138,139,138,132,126
128,128,133,128,133,123,133,128,133,133,133,123,133,128,128,133,128,123,128,128,123,133,128,133,133,123,123,133,133,128,133,128,133,133,123,132,123,126,126,120
138,135,133,138,140,147,128,140,147,128,145,128,140,133,140,128,138,133,135,139,123,144,151,145,123,144,128,133,139,139,123,139,138,128,132,138,126,126
128,123,133,133,128,128,123,123,128,123,123,133,128,123,123,133,123,123,123,123,128,123,128,123,128,123,123,133,128,123,123,133,123,123,122,128,121,122,126,126,120
128,123,133,133,128,128,123,123,128,123,123,133,128,123,123,133,123,123,123,123,128,123,128,123,128,123,123,133,128,123,123,133,123,123,122,128,121,122,126,126,120
128,123,138,133,133,128,128,123,128,128,128,133,128,128,133,123,133,128,123,123,128,133,138,128,123,133,128,128,133,123,133,133,126,128,127,128,127,127,132,126
128,123,138,133,133,128,128,123,128,128,128,133,128,128,133,123,133,128,123,123,128,133,138,128,123,133,128,128,133,123,133,133,126,128,127,128,127,127,132,126
128,123,138,133,133,128,128,123,128,128,128,133,128,128,133,123,133,128,123,123,128,133,138,128,123,133,128,128,133,123,133,133,126,128,127,128,127,127,132,126
133,128,133,138,123,128,123,133,128,133,128,133,128,128,133,123,133,128,133,133,128,123,128,123,133,133,133,123,133,123,133,133,128,128,133,127,123,127,120,120
123,128,123,123,123,128,123,133,128,133,123,123,123,128,128,123,123,123,128,133,128,123,128,123,133,133,133,123,123,123,128,123,128,123,128,122,123,127,120,120,120
123,128,123,123,123,128,123,133,128,133,123,123,123,128,128,123,123,123,128,133,128,133,128,123,133,123,133,123,123,128,123,123,121,123,122,128,127,122,128,120,120
145,128,145,128,140,138,133,135,133,138,140,128,133,145,140,138,138,140,128,133,138,128,128,138,138,139,133,133,139,128,127,122,144,144,139,144,126,138
145,128,145,128,140,138,133,135,133,145,138,140,128,133,138,140,128,138,140,128,133,138,128,138,128,139,133,133,139,144,144,127,122,139,144,138,138,126
119,128,123,128,133,123,133,119,133,133,123,123,129,123,133,123,123,128,129,129,128,133,128,123,123,123,124,124,133,123,123,122,128,123,127,119,128,127,122,120,116
119,119,119,119,123,123,123,119,119,123,123,123,119,119,119,119,119,123,119,119,119,123,119,123,123,119,119,119,119,119,123,118,119,123,118,123,119,118,117,116,116,116,116
115,119,119,119,119,111,123,119,119,111,123,123,119,119,119,115,115,115,119,119,119,123,119,111,115,123,115,119,119,115,119,118,119,115,118,119,111,118,113,108,116,116,116,108
115,111,119,115,115,119,111,119,111,115,119,119,111,115,119,111,111,115,111,111,111,115,119,115,111,119,115,115,111,111,119,119,114,114,119,115,114,113,113,118,108,112,116,116,108
