num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.26304347826086955,1,0,0,0.0,0.01130223274230957,0.15805959701538086,0.00010132789611816406,0.0017032623291015625,0.009495973587036133
