
1104
1104
1104






1088
1088
1072
1072
1072
704,718
582,421,419
582,421,419
582,422,418
582,422,418
704,718
704,718
422,596,404
360,360,344,358
360,360,344,358
360,360,344,358
360,534,520,344
596,582,580
596,582,580
596,582,580
534,360,520,344
534,360,520,344
534,360,520,344
534,360,520,344
534,360,520,344
534,359,520,345
532,359,520,345
532,359,520,345
532,359,520,345
496,323,484,480,307
472,299,458,456,456,283
472,299,458,456,456,283
472,299,458,454,454,283
454,281,281,436,436,267,265
454,281,281,438,436,265,265
454,280,281,438,436,266,265
454,280,438,436,273,266,257
452,280,436,434,273,266,257
452,280,273,420,418,266,257
273,266,267,406,406,257,254,237
272,266,267,406,406,258,254,237
202,256,257,396,396,202,227,244,186
202,1052,256,412,412,257,202,227,244,186
212,726,694,266,422,267,212,237,254,198
244,724,694,458,452,444,241,229
243,723,693,458,452,444,241,230
243,707,693,458,452,444,241,230
242,707,693,458,452,444,240,232
238,707,693,458,452,444,235,225
238,707,693,458,452,444,235,225
238,706,694,458,452,444,235,225
238,706,694,458,452,444,235,225
238,706,694,458,452,444,235,225
220,707,693,442,436,280,218,250,206
206,707,693,428,422,208,206,208,194,180
196,707,693,255,412,198,196,198,184,243,170
196,707,693,255,412,198,196,198,184,243,170
197,1032,255,412,198,197,182,198,243,170
197,1032,255,412,198,197,182,197,243,171
189,1032,190,190,404,189,174,188,189,163,176
189,1016,190,190,388,189,174,188,189,163,176
190,1016,190,190,388,189,173,187,189,163,177
190,1016,190,190,388,189,173,187,189,163,177
190,1016,189,190,388,189,187,173,189,163,178
161,1016,246,190,388,161,160,189,236,163,142
155,1016,238,155,382,155,153,154,152,230,136,126
149,1016,149,177,376,149,148,149,175,148,166,130,120
128,1016,145,171,372,127,125,143,171,142,125,162,116,109
124,1016,124,167,368,123,121,121,167,121,121,121,158,105,95
124,1016,124,167,368,123,121,121,167,121,121,121,158,105,95
128,1016,144,170,372,127,125,142,170,142,125,164,118,109
128,1016,144,170,372,127,125,142,170,142,125,164,118,109
127,1016,144,170,372,127,125,142,170,142,125,164,118,110
127,1016,144,170,372,127,125,142,170,141,125,164,119,110
123,1016,140,138,368,123,121,138,138,137,137,121,131,106,115
123,1016,140,138,368,123,120,138,138,137,137,120,131,108,115
119,1016,136,119,364,119,118,117,136,135,116,116,116,104,111,110
115,1016,115,115,360,115,114,115,115,114,114,114,114,102,114,108,92
115,1016,115,115,360,115,114,115,115,114,114,114,114,102,114,108,92
113,1016,113,101,358,113,112,101,113,112,101,112,99,98,110,99,93,88
101,832,113,565,101,358,101,101,101,113,112,101,101,99,99,110,99,93,88
102,816,113,563,101,358,102,101,101,113,112,101,101,99,99,110,99,93,88
100,816,93,111,563,356,100,91,99,111,91,110,91,97,91,97,108,91,86,86
100,816,93,111,561,356,100,91,99,111,91,110,91,97,90,97,108,90,86,88
102,816,95,112,561,102,101,95,112,112,94,92,101,92,101,110,92,90,92
102,816,88,129,561,102,88,101,129,88,86,101,86,101,129,86,86,107,86
100,816,82,127,561,100,81,99,127,79,79,99,79,97,125,79,79,105,79,79
100,816,81,127,561,100,81,99,127,79,79,99,79,97,124,79,79,106,79,78
100,816,127,561,80,100,99,80,127,78,99,77,77,97,124,77,77,106,77,75
101,816,157,82,561,101,101,82,157,82,79,101,79,101,138,79,79,79,77
101,816,157,82,562,101,101,82,157,82,79,101,79,100,138,79,79,79,77
101,800,157,82,562,101,101,82,157,82,79,101,79,100,138,79,79,79,77
101,784,152,82,562,101,101,82,151,82,79,101,79,100,149,79,79,79,77
98,784,152,82,560,98,98,82,151,82,79,98,79,98,149,79,79,79,77
98,784,152,82,558,98,98,81,152,81,79,98,79,98,148,79,79,79,79
96,784,150,76,558,96,96,76,150,74,74,96,73,94,73,144,73,73,73,73
96,768,150,76,558,96,96,76,150,74,74,96,73,94,73,144,73,73,73,73
94,768,148,71,558,94,94,71,148,69,69,92,68,92,68,142,68,68,68,68,68
87,768,146,69,87,562,87,69,146,67,67,87,66,84,140,66,66,66,66,66,66,58
85,768,146,69,85,560,84,69,146,67,67,84,66,82,140,66,66,66,66,66,66,72
85,768,146,69,85,561,85,69,146,67,67,85,66,83,140,66,66,66,66,66,66,68
150,768,97,76,568,97,150,76,75,97,73,95,73,144,73,73,73,73,73,80
150,768,97,568,75,97,150,75,75,97,73,95,73,144,73,73,73,73,73,80
150,768,97,568,75,97,150,75,75,96,73,94,73,144,73,73,73,73,82,73
150,768,97,568,75,97,149,75,75,96,73,94,73,145,73,73,73,73,82,73
150,768,97,568,97,74,149,74,74,96,72,94,71,145,71,71,71,71,82,71
150,768,99,568,99,74,149,74,74,99,72,97,71,145,71,71,71,71,71,70
150,768,99,99,566,74,149,74,74,98,72,96,71,145,71,71,71,71,71,72
148,768,89,89,558,72,147,72,70,88,70,86,143,69,69,69,69,69,86,69,62
146,768,81,81,552,70,145,70,80,70,68,78,141,67,67,67,67,78,67,67,78,54
