num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,1.0,26,31,0,0.4482758620689655,0.08654522895812988,0.5935802459716797,0.012152671813964844,0.06535744667053223,0.009032249450683594
