num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.27717391304347827,1,0,0,0.0,0.011525630950927734,0.1618196964263916,9.560585021972656e-05,0.0019216537475585938,0.009507179260253906
