num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,1.0,60,85,0,0.18404907975460122,0.1198720932006836,0.5825159549713135,0.014811992645263672,0.09531426429748535,0.009743690490722656
