1,1
31,581
0,601
0,633
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,736
0,544
0,768
0,768
0,768
0,760
0,520
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,767
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,767
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
0,768
