1104,1104
1104,1104,1104
1104,1104
920,1104,1104,920
1104,1104
920,736,1104,920,736
369,430,491,430,369,491,430,368,490,490,428,366
338,307,369,338,307,369,369,338,338,368,367,336,366,336,306
338,307,369,338,307,369,369,338,338,368,367,336,366,336,306
307,338,338,276,338,338,307,276,338,338,338,306,366,336,336,276
276,307,338,276,276,338,307,276,276,338,338,276,276,366,336,276,276
258,276,276,258,338,307,307,276,258,307,276,337,276,306,287,276,276,257
258,276,307,258,338,307,307,276,337,258,306,276,276,276,287,276,276,257
240,258,240,222,258,258,240,258,222,240,258,258,239,276,257,238,219,257,257,238,219
240,258,240,222,258,258,240,258,222,240,258,258,239,276,257,238,219,257,257,238,219
210,210,222,210,210,222,222,209,222,209,222,222,222,209,208,219,219,207,207,219,219,219,207,207
210,210,222,210,210,222,222,209,222,209,222,222,222,209,208,219,219,207,207,219,219,219,207,207
222,210,240,222,246,222,222,209,258,222,222,222,222,209,238,219,219,219,219,245,219,219,207
210,222,222,210,210,222,222,210,222,222,222,222,208,207,221,208,207,219,219,207,219,207,219,195
210,198,198,210,210,198,198,198,210,184,197,209,183,207,196,208,195,183,207,183,207,207,195,195,183,183
210,198,198,210,210,198,198,184,210,210,184,197,195,208,196,208,195,183,207,207,183,207,195,183,195,183
177,198,198,198,201,198,198,184,185,210,176,197,195,183,187,200,195,183,183,207,174,207,195,183,183,183,174
177,177,198,198,177,198,198,175,185,185,176,197,187,183,175,187,187,183,183,183,174,174,195,195,174,183,174,174
168,167,168,168,186,177,177,177,175,168,177,176,175,167,183,175,174,175,167,166,165,174,165,174,174,165,165,174,165,165
168,167,168,168,186,177,177,177,175,168,177,176,175,167,183,175,174,175,167,166,165,174,165,174,174,165,165,174,165,165
168,167,168,168,159,159,177,177,175,168,168,176,175,167,167,159,174,167,166,166,166,157,165,165,156,165,156,165,165,165,156
161,167,159,168,159,152,159,177,175,168,152,176,157,167,158,152,152,167,166,166,158,151,157,165,156,165,156,159,156,165,156,150
161,167,159,168,159,159,177,152,175,168,152,176,157,167,158,158,152,158,167,166,166,151,157,165,156,159,165,156,156,150,165,150
152,145,145,159,159,152,152,152,150,159,152,152,150,159,151,158,152,152,145,158,152,151,145,156,150,144,156,150,144,156,150,150,150,144
152,151,152,159,152,159,152,145,150,159,152,152,144,159,152,158,152,152,145,158,152,151,150,150,150,144,150,150,150,150,156,150,150,144
138,151,152,145,152,145,152,152,138,152,152,152,152,138,138,152,152,145,152,138,145,151,150,150,150,138,144,150,144,150,144,156,150,144,138
133,133,128,138,133,133,133,133,133,128,128,138,133,133,128,128,138,138,133,133,128,138,133,133,133,128,128,138,133,133,133,128,133,128,128,138,132,126,126
133,133,128,138,133,133,133,133,133,128,128,138,133,133,128,128,138,138,133,133,128,138,133,133,133,128,128,138,133,133,133,128,133,128,128,138,132,126,126
133,133,145,138,133,140,138,133,140,128,138,138,133,138,128,138,144,145,133,133,138,138,139,133,133,144,128,133,138,138,128,133,138,128,138,138,132,126
123,133,128,128,133,133,133,133,133,123,123,128,128,133,123,128,128,133,133,123,133,123,133,123,133,133,128,133,128,133,128,133,128,128,128,123,132,126,126,120
133,152,128,145,133,133,147,133,133,135,138,138,138,147,133,128,138,133,138,133,133,128,138,133,133,133,133,139,139,144,128,134,126,133,134,138,138,132
119,129,123,128,123,119,133,119,119,123,119,128,123,133,123,119,123,119,119,119,123,123,123,119,123,123,124,128,119,128,119,128,121,119,123,128,123,118,128,120,116,116
108,105,105,111,108,105,105,108,105,105,102,105,111,111,105,105,105,111,108,108,108,104,100,111,108,105,100,111,107,103,99,99,99,103,103,107,103,103,111,102,102,108,105,105,102,102,108,99,99
99,105,105,105,102,98,105,99,105,102,102,102,105,105,102,102,105,102,102,97,102,102,100,100,100,105,100,103,97,103,99,97,99,97,103,103,99,100,103,99,96,102,102,99,99,102,99,99,99,99,96
99,105,102,105,102,102,105,99,105,102,102,102,105,102,102,102,102,102,97,102,102,100,103,101,105,100,103,97,107,99,99,101,99,97,99,100,103,99,96,103,102,99,99,102,102,99,96,99,99,99,99
105,108,102,105,102,105,108,102,105,105,105,105,108,105,102,102,102,105,105,102,104,103,104,101,105,103,99,103,107,99,103,103,103,99,103,103,103,102,99,102,107,102,99,102,105,99,99,99,102,102
102,105,102,102,102,99,105,99,102,105,105,105,105,105,102,102,102,99,102,102,104,100,101,101,102,103,97,103,99,99,103,97,103,97,96,99,103,102,96,99,103,102,99,99,102,99,96,99,99,102,96
99,96,96,102,102,99,96,99,99,93,96,102,99,96,99,99,99,99,95,102,102,98,99,95,100,101,98,97,93,99,93,95,97,95,99,97,96,94,99,96,96,93,99,99,96,99,90,96,96,96,93,99,90
99,99,102,102,102,99,102,99,99,102,99,102,102,99,102,99,99,99,102,102,102,101,100,101,98,100,97,99,99,97,96,97,99,97,96,97,99,99,99,96,99,99,99,96,99,99,96,96,99,96,99,96
93,96,96,93,93,96,96,93,99,93,93,93,96,93,99,93,99,93,96,93,99,93,93,93,93,96,93,95,93,95,96,93,93,93,96,95,94,91,97,91,90,93,90,93,93,90,90,90,96,93,93,93,90,90,90
85,87,87,87,87,85,89,85,85,87,85,87,89,84,87,85,84,84,88,86,88,84,84,84,82,84,82,87,84,82,82,82,84,82,82,85,87,84,84,82,84,84,84,82,86,84,82,84,84,84,84,82,84,84,84,82,84,84,84,82,82
81,85,83,81,87,83,85,85,85,81,83,83,85,85,84,85,84,80,82,83,86,80,78,82,82,80,80,78,82,82,82,82,78,82,82,82,82,78,82,84,80,82,82,82,80,78,78,82,82,82,80,84,80,78,82,82,82,80,78,84,82,80,78
81,85,83,81,81,83,85,81,85,81,81,83,85,80,85,81,84,80,82,80,83,80,78,80,78,80,80,78,80,78,82,80,78,78,82,82,82,78,78,82,80,80,80,78,80,78,80,78,82,82,80,78,80,78,80,78,82,80,78,78,82,80,78,78
