5,10,11,12
2,6
7,13,14,15
3,6,16,18
4,8
4,6,15,17
3,5,16,18
2,8
4,7,16,18
8,13,14,17
2,6
3,6,15,17
4,7,16,18
2,8
2,8
2,5
2,8
2,5
2,8
2,5
2,6
2,8
