0.000000000000000000e+00,8.155416870117187500e+01
1.000000000000000000e+00,1.133186798095703125e+02
2.000000000000000000e+00,1.385290679931640625e+02
3.000000000000000000e+00,1.647489013671875000e+02
4.000000000000000000e+00,1.645543670654296875e+02
5.000000000000000000e+00,1.653268280029296875e+02
6.000000000000000000e+00,1.716516113281250000e+02
7.000000000000000000e+00,1.773269042968750000e+02
8.000000000000000000e+00,1.707019805908203125e+02
9.000000000000000000e+00,1.704306488037109375e+02
1.000000000000000000e+01,1.756699218750000000e+02
1.100000000000000000e+01,1.777496337890625000e+02
1.200000000000000000e+01,1.807794494628906250e+02
1.300000000000000000e+01,1.791129150390625000e+02
1.400000000000000000e+01,1.772844848632812500e+02
1.500000000000000000e+01,1.777160186767578125e+02
1.600000000000000000e+01,1.881997528076171875e+02
1.700000000000000000e+01,1.842129211425781250e+02
1.800000000000000000e+01,1.866588439941406250e+02
1.900000000000000000e+01,1.882269287109375000e+02
2.000000000000000000e+01,1.876945495605468750e+02
2.100000000000000000e+01,1.873879394531250000e+02
2.200000000000000000e+01,1.921322326660156250e+02
2.300000000000000000e+01,1.890523376464843750e+02
2.400000000000000000e+01,1.910088043212890625e+02
2.500000000000000000e+01,1.969485168457031250e+02
2.600000000000000000e+01,1.939997711181640625e+02
2.700000000000000000e+01,1.928832550048828125e+02
2.800000000000000000e+01,1.991863098144531250e+02
2.900000000000000000e+01,2.033431549072265625e+02
3.000000000000000000e+01,1.971311492919921875e+02
3.100000000000000000e+01,1.998069305419921875e+02
3.200000000000000000e+01,1.998045349121093750e+02
3.300000000000000000e+01,2.042879943847656250e+02
3.400000000000000000e+01,2.000291442871093750e+02
3.500000000000000000e+01,2.041754760742187500e+02
3.600000000000000000e+01,2.024626770019531250e+02
3.700000000000000000e+01,2.076854553222656250e+02
3.800000000000000000e+01,2.091379089355468750e+02
3.900000000000000000e+01,2.060446777343750000e+02
4.000000000000000000e+01,2.076992950439453125e+02
4.100000000000000000e+01,2.131192626953125000e+02
4.200000000000000000e+01,2.149200439453125000e+02
4.300000000000000000e+01,2.100124511718750000e+02
4.400000000000000000e+01,2.180628662109375000e+02
4.500000000000000000e+01,2.180697937011718750e+02
4.600000000000000000e+01,2.163782043457031250e+02
4.700000000000000000e+01,2.150812072753906250e+02
4.800000000000000000e+01,2.196941223144531250e+02
4.900000000000000000e+01,2.224617004394531250e+02
5.000000000000000000e+01,2.208938598632812500e+02
5.100000000000000000e+01,2.203981933593750000e+02
5.200000000000000000e+01,2.226355133056640625e+02
5.300000000000000000e+01,2.290327453613281250e+02
5.400000000000000000e+01,2.234530334472656250e+02
5.500000000000000000e+01,2.294208984375000000e+02
5.600000000000000000e+01,2.275555114746093750e+02
5.700000000000000000e+01,2.360382080078125000e+02
5.800000000000000000e+01,2.275843505859375000e+02
5.900000000000000000e+01,2.297203521728515625e+02
6.000000000000000000e+01,2.331538238525390625e+02
6.100000000000000000e+01,2.409727478027343750e+02
6.200000000000000000e+01,2.371408996582031250e+02
