num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.65,33,80,0,0.3333333333333333,0.03695940971374512,1.1585776805877686,0.0004985332489013672,0.002186298370361328,0.03427267074584961
