20692226,357970018,514208,0
20692227,357970026,526592,0
20692228,357970046,533472,0
20692229,357970067,541344,0
20692230,357970087,544192,0
20692231,357970089,544928,0
20692232,357970115,548896,0
20692233,357970128,548480,0
20692234,357970136,551904,0
20692235,357970150,549504,0
20692236,357970172,544736,0
20692237,357970186,550688,0
20692238,357970202,552960,0
20692239,357970223,545280,0
20692240,357970238,545600,0
20692241,357970253,545056,0
20692242,357970273,551232,0
20692243,357970294,543456,0
20692244,357970314,541984,0
20692245,357970338,537280,0
20692246,357970356,543840,0
20692247,357970379,547872,0
20692248,357970400,545632,0
20692249,357970401,545824,0
20692250,357970415,546560,0
20692251,357970417,543680,0
20692252,357970432,544352,0
20692253,357970444,544544,0
20692254,357970454,545536,0
20692255,357970473,540416,0
20692256,357970475,538912,0
20692257,357970475,541888,0
20692258,357970479,544352,0
20692259,357970493,540704,0
20692260,357970500,545792,0
20692261,357970524,543744,0
20692262,357970530,545888,0
20692263,357970545,545024,0
20692264,357970561,547136,0
20692265,357970575,542816,0
20692266,357970585,547392,0
20692267,357970586,544448,0
20692268,357970591,548320,0
20692269,357970597,546368,0
20692270,357970602,547712,0
20692271,357970607,552448,0
20692272,357970610,550144,0
