num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,1.0,0,0,1,0.0,0.13353514671325684,0.0,0.019009113311767578,0.11452245712280273,0.0
