10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
0.005872964859008789,0.005990028381347656,0.005863189697265625,0.005913972854614258,0.0059452056884765625,0.005983829498291016,0.0058019161224365234,0.005961894989013672,0.005942106246948242,0.006052970886230469,0.0060350894927978516,0.005776882171630859,0.005873918533325195,0.005928993225097656,0.005733013153076172,0.006063938140869141,0.0060880184173583984,0.0060939788818359375,0.005972146987915039,0.006106853485107422,0.006020069122314453,0.00586700439453125,0.0058689117431640625,0.005944967269897461,0.005936861038208008,0.006042003631591797,0.005940914154052734,0.00592494010925293,0.005888938903808594,0.0059969425201416016,0.0058901309967041016,0.006181955337524414,0.0060880184173583984,0.006006956100463867,0.005934000015258789,0.0059359073638916016,0.006059885025024414,0.006033182144165039,0.005959987640380859,0.005978107452392578,0.006048917770385742,0.006036043167114258,0.0060520172119140625,0.006002902984619141,0.005975961685180664,0.006009817123413086,0.005999088287353516,0.006184101104736328,0.006128072738647461,0.006067037582397461,0.0058748722076416016,0.0061550140380859375,0.006029844284057617,0.006092071533203125,0.006109952926635742,0.006124019622802734,0.005917072296142578,0.006003141403198242,0.005978107452392578,0.006186008453369141,0.00609588623046875,0.0060689449310302734,0.006136178970336914,0.006094932556152344
0,0,0,1,2,2,2,4,4,4,5,6,6,6,8,8,8,9,10,10,10,12,12,12,13,14,14,14,16,16,16,17,18,18,18,20,20,20,21,22,22,22,24,24,24,25,26,26,26,28,28,28,29,30,30,30,32,32,32,33,34,34,34,36
0.0,0.1,0.2,0.3,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache
