num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.6759510869565217,2,5,0,0.25,0.01944112777709961,0.904395341873169,0.0005156993865966797,0.0007197856903076172,0.0182039737701416
