num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.65,49,116,0,0.3161290322580645,0.01416158676147461,0.3256800174713135,0.0005023479461669922,0.0036373138427734375,0.010020017623901367
