num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.65,18,44,0,0.32142857142857145,0.011620759963989258,0.31673622131347656,0.0005152225494384766,0.0014336109161376953,0.009670495986938477
