0,3
1,4
2,5
6,9
7,10
8,11
12,15
13,16
14,17
0,18
1,19
2,5
3,6
4,7
8,11
9,12
10,13
14,17
15,18
16,19
0,3
1,4
2,5
6,9
7,10
8,11
12,15
13,16
14,17
0,18
1,19
2,5
3,6
4,7
8,11
9,12
10,13
14,17
15,18
16,19
0,3
1,4
2,5
6,9
7,10
8,11
12,15
13,16
14,17
0,18
1,19
2,5
3,6
4,7
8,11
9,12
10,13
14,17
15,18
16,19
0,3
1,4
2,5
6,9
7,10
8,11
12,15
13,16
14,17
0,18
1,19
2,5
3,6
4,7
8,11
9,12
10,13
14,17
15,18
16,19
0,3
1,4
2,5
6,9
7,10
8,11
12,15
13,16
14,17
0,18
1,19
2,5
3,6
4,7
8,11
9,12
10,13
14,17
15,18
16,19
0,3
1,4
2,5
6,9
7,10
8,11
12,15
13,16
14,17
0,18
1,19
2,5
3,6
4,7
8,11
9,12
10,13
14,17
15,18
16,19
0,3
1,4
2,5
6,9
7,10
8,11
12,15
13,16
