num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.65,111,269,0,0.3100558659217877,0.017911434173583984,0.34796738624572754,0.0005037784576416016,0.007561922073364258,0.009843587875366211
