18718206,692655438,0
18718207,692655460,0
18718208,692655482,0
18718209,692655498,30975
18718210,692655509,339253
18718211,692655525,339171
18718212,692655541,338671
18718213,692655559,338084
18718214,692655561,340743
18718215,692655565,342230
18718216,692655591,243115
18718217,692655611,219388
18718218,692655631,220955
18718219,692655653,220278
18718220,692655663,221660
18718221,692655681,219277
18718222,692655681,219709
18718223,692655708,219957
18718224,692655713,220211
18718225,692655715,218888
18718226,692655740,220680
18718227,692655767,220024
18718228,692655777,220511
18718229,692655801,218697
18718230,692655824,220589
18718231,692655828,148406
18718232,692655837,0
18718233,692655856,0
