num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.6818614130434782,7,6,0,0.3157894736842105,0.03708338737487793,1.8065180778503418,9.989738464355469e-05,0.0004246234893798828,0.03655672073364258
