1,1292230801,1292231052,251
1,1292233183,1292233434,251
1,1292241669,1292241919,250
1,1292251998,1292252248,250
1,1292262576,1292262826,250
1,1292272776,1292273026,250
1,1292283169,1292283419,250
1,1292293562,1292293812,250
1,1292304103,1292304353,250
1,1292314535,1292314785,250
1,1292324710,1292324960,250
1,1292335078,1292335329,251
1,1292345580,1292345830,250
1,1292356509,1292356760,251
1,1292367045,1292367295,250
1,1292377456,1292377705,249
1,1292387913,1292388163,250
1,1292398427,1292398678,251
1,1292408923,1292409173,250
1,1292419536,1292419786,250
1,1292429876,1292430126,250
1,1292440341,1292440591,250
1,1292450733,1292450983,250
1,1292461306,1292461556,250
1,1292471608,1292471858,250
1,1292482475,1292482725,250
1,1292492508,1292492759,251
1,1292502980,1292503230,250
1,1292513540,1292513790,250
1,1292523778,1292524028,250
1,1292534255,1292534505,250
1,1292544680,1292544930,250
1,1292555720,1292555970,250
1,1292566343,1292566593,250
1,1292576767,1292577018,251
1,1292587244,1292587495,251
1,1292597592,1292597842,250
1,1292608234,1292608484,250
1,1292618665,1292618916,251
1,1292629007,1292629258,251
1,1292639394,1292639644,250
1,1292649865,1292650116,251
1,1292660329,1292660579,250
1,1292670817,1292671068,251
1,1292681154,1292681404,250
1,1292691596,1292691847,251
1,1292702017,1292702268,251
1,1292712608,1292712858,250
1,1292722897,1292723147,250
1,1292733374,1292733625,251
1,1292743812,1292744062,250
1,1292754154,1292754404,250
1,1292764816,1292765066,250
1,1292775165,1292775415,250
1,1292785569,1292785819,250
1,1292795989,1292796239,250
1,1292806336,1292806586,250
1,1292816896,1292817146,250
1,1292827373,1292827623,250
1,1292837785,1292838035,250
1,1292848177,1292848427,250
1,1292858781,1292859032,251
1,1292869094,1292869344,250
1,1292879549,1292879799,250
1,1292890307,1292890557,250
1,1292900867,1292901116,249
1,1292911547,1292911799,252
1,1292921909,1292922160,251
1,1292932481,1292932731,250
1,1292942925,1292943176,251
1,1292953375,1292953626,251
1,1292963973,1292964224,251
1,1292974260,1292974510,250
1,1292984672,1292984922,250
1,1292995089,1292995339,250
1,1293005470,1293005720,250
1,1293016061,1293016311,250
1,1293026358,1293026609,251
1,1293036725,1293036975,250
1,1293047208,1293047458,250
1,1293057766,1293058016,250
1,1293068094,1293068345,251
1,1293078554,1293078804,250
1,1293088985,1293089236,251
1,1293099321,1293099570,249
1,1293109937,1293110187,250
1,1293120265,1293120515,250
1,1293130717,1293130968,251
1,1293141149,1293141400,251
1,1293151619,1293151870,251
1,1293162224,1293162474,250
1,1293172532,1293172782,250
1,1293182938,1293183188,250
1,1293193325,1293193575,250
1,1293203783,1293204033,250
1,1293214394,1293214643,249
1,1293224863,1293225112,249
1,1293235228,1293235479,251
1,1293245713,1293245964,251
1,1293256600,1293256850,250
1,1293266570,1293266820,250
1,1293276994,1293277244,250
1,1293287509,1293287759,250
1,1293298004,1293298254,250
1,1293308564,1293308815,251
1,1293318976,1293319227,251
1,1293329323,1293329574,251
1,1293339731,1293339980,249
1,1293350116,1293350367,251
1,1293360716,1293360966,250
1,1293371024,1293371276,252
1,1293381407,1293381657,250
1,1293391849,1293392099,250
1,1293401999,1293402250,251
1,1293412535,1293412785,250
1,1293422753,1293423004,251
1,1293433159,1293433409,250
1,1293443514,1293443765,251
1,1293453876,1293454126,250
1,1293464480,1293464730,250
1,1293474720,1293474970,250
1,1293485144,1293485393,249
1,1293495587,1293495837,250
1,1293506207,1293506457,250
1,1293516495,1293516746,251
1,1293526888,1293527138,250
1,1293537396,1293537647,251
1,1293547919,1293548169,250
1,1293558722,1293558972,250
1,1293569158,1293569408,250
1,1293579590,1293579841,251
1,1293589760,1293590010,250
1,1293600236,1293600486,250
1,1293610802,1293611052,250
1,1293621085,1293621336,251
1,1293631459,1293631709,250
1,1293641916,1293642167,251
1,1293652374,1293652625,251
1,1293662882,1293663133,251
1,1293673141,1293673391,250
1,1293697421,1293697672,251
1,1293707962,1293708212,250
1,1293718183,1293718432,249
1,1293728568,1293728818,250
1,1293739218,1293739469,251
1,1293749470,1293749721,251
1,1293760056,1293760306,250
1,1293770340,1293770591,251
1,1293780809,1293781060,251
1,1293791202,1293791454,252
1,1293801627,1293801878,251
1,1293812327,1293812578,251
1,1293822605,1293822855,250
1,1293833061,1293833312,251
1,1293843538,1293843789,251
1,1293854103,1293854353,250
1,1293864435,1293864685,250
1,1293874820,1293875071,251
1,1293885220,1293885470,250
1,1293895676,1293895926,250
1,1293906398,1293906648,250
1,1293916656,1293916905,249
1,1293927074,1293927324,250
1,1293937563,1293937813,250
1,1293947994,1293948244,250
