num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.65,87,201,0,0.1912087912087912,0.019967079162597656,0.33963847160339355,0.0005054473876953125,0.00943446159362793,0.010025739669799805
