5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
5,10,11,12
