10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
0.005876064300537109,0.005705833435058594,0.0059049129486083984,0.005781888961791992,0.006103992462158203,0.005780935287475586,0.005790233612060547,0.00591588020324707,0.00587010383605957,0.005960941314697266,0.0059070587158203125,0.005966901779174805,0.005936145782470703,0.005854129791259766,0.005763053894042969,0.00604701042175293,0.006057024002075195,0.005934953689575195,0.006003856658935547,0.006009817123413086,0.006063938140869141,0.00596308708190918,0.005884885787963867,0.00595402717590332,0.006033897399902344,0.005844831466674805,0.005987882614135742,0.005894899368286133,0.005978822708129883,0.00581812858581543,0.00585484504699707,0.005824089050292969
0,0,0,1,2,2,2,4,4,4,5,6,6,6,8,8,8,9,10,10,10,12,12,12,13,14,14,14,16,16,16,17
0.0,0.1,0.2,0.3,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache
