num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.09918478260869565,1,0,0,0.0,0.07303667068481445,0.6440727710723877,3.361701965332031e-05,0.0002963542938232422,0.07270550727844238
