10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
0.005918979644775391,0.0059778690338134766,0.00584101676940918,0.005894184112548828,0.006020069122314453,0.00574183464050293,0.005904197692871094,0.005836009979248047,0.005948066711425781,0.005848884582519531,0.0059549808502197266,0.00589299201965332,0.005805015563964844,0.005913972854614258,0.00586700439453125,0.005913972854614258,0.00597691535949707,0.0059239864349365234,0.0059320926666259766,0.006045103073120117,0.006143093109130859,0.006021022796630859,0.006069183349609375,0.005994081497192383,0.006145000457763672,0.00598907470703125,0.00605010986328125,0.0060520172119140625,0.006208896636962891,0.006057024002075195,0.006112098693847656,0.005949974060058594,0.005992889404296875,0.006011962890625,0.006055116653442383,0.006067037582397461,0.006061077117919922,0.006031036376953125,0.00597381591796875,0.005975961685180664,0.006233930587768555,0.0061190128326416016,0.0061261653900146484,0.006104946136474609,0.00609898567199707,0.006104946136474609,0.006109952926635742,0.006016969680786133,0.006119966506958008,0.006078004837036133,0.006086826324462891,0.006048917770385742,0.006277799606323242,0.0060138702392578125,0.006115913391113281,0.006020069122314453,0.0062220096588134766,0.006198883056640625,0.0062181949615478516,0.006057024002075195,0.006057024002075195,0.006249904632568359,0.006106853485107422,0.006114006042480469,0.006172895431518555,0.006354093551635742,0.006227970123291016,0.00610804557800293,0.00624394416809082,0.006222963333129883,0.006136178970336914,0.006272077560424805,0.006093025207519531,0.00620579719543457,0.006253957748413086,0.006292819976806641,0.006165981292724609,0.006105184555053711,0.006166934967041016,0.006229877471923828,0.006201982498168945,0.0062770843505859375,0.006411075592041016,0.006094932556152344,0.006223917007446289,0.006315946578979492,0.006311893463134766,0.0062291622161865234,0.006234169006347656,0.0061070919036865234,0.00630497932434082,0.0062351226806640625,0.006273031234741211,0.006210803985595703,0.006320953369140625,0.006330966949462891,0.006281137466430664,0.0062029361724853516,0.0062520503997802734,0.006208896636962891,0.006231069564819336,0.006403923034667969,0.006197929382324219,0.0062139034271240234,0.006308078765869141,0.0062618255615234375,0.0063440799713134766,0.006200075149536133,0.006272077560424805,0.006300926208496094,0.006299018859863281,0.006295919418334961,0.0063550472259521484,0.006371021270751953,0.006311893463134766,0.006268978118896484,0.0062389373779296875,0.006418943405151367,0.006479978561401367,0.0063779354095458984,0.006453037261962891,0.006270885467529297,0.00642085075378418,0.006376028060913086,0.006325960159301758,0.0062198638916015625,0.00633692741394043,0.006341218948364258
0,0,0,1,2,2,2,4,4,4,5,6,6,6,8,8,8,9,10,10,10,12,12,12,13,14,14,14,16,16,16,17,18,18,18,20,20,20,21,22,22,22,24,24,24,25,26,26,26,28,28,28,29,30,30,30,32,32,32,33,34,34,34,36,36,36,37,38,38,38,2,2,2,22,42,42,42,2,2,2,24,46,46,46,2,2,2,26,50,50,50,2,2,2,2,2,2,2,56,56,56,29,2,2,2,2,2,2,2,2,2,2,64,64,64,33,2,2,2,2,2,2,2,2,2,2,72,72
0.0,0.1,0.2,0.3,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache
