num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.13451086956521738,1,0,0,0.0,0.0728452205657959,0.7241237163543701,3.361701965332031e-05,0.00039839744567871094,0.07241129875183105
