num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.16847826086956522,1,0,0,0.0,0.03702044486999512,0.40166735649108887,3.457069396972656e-05,0.0002567768096923828,0.0367274284362793
