num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.41304347826086957,1,0,0,0.0,0.05119132995605469,0.2828817367553711,0.01294255256652832,0.028787612915039062,0.009458780288696289
