3.65897054551,11.9203824469,43.6163282643,4137533,13491405,17269096
3.56726051273,12.2827134078,43.8156385289,8399546,26277330,34319127
3.56720118509,12.2354750049,43.6464009376,12643915,39013167,51299093
3.55799389672,12.2643140817,43.6363546502,16900461,51739850,68282832
3.57417304684,12.2510443339,43.7873524539,21150369,64528221,85317129
3.56760785628,12.2236572612,43.6092156774,25388530,77246037,102273873
3.5666348074,12.2924647528,43.8427326561,29653473,90040856,119333556
3.56689583664,12.230979582,43.626630149,33897340,102771153,136308330
3.56155782215,12.1298927951,43.2013145662,38106014,115369589,153112974
3.57134887119,12.2842973686,43.8715115407,42360438,128157954,170157637
3.56776275512,12.2308966564,43.6369375525,46603180,140889468,187132968
3.56689802236,12.3086292249,43.9036252404,50873291,153699886,204213660
3.5668526083,12.2442820838,43.6735494873,55121584,166445251,221207284
3.56383193203,12.2476991385,43.6487412837,59371365,179184776,238193175
3.56893450212,12.2857255084,43.8469496504,63633757,191983042,255254155
3.56735807977,12.2317490702,43.6350288753,67878105,204715435,272231930
3.56661990835,12.2959495296,43.8549783846,72141275,217503362,289283567
3.56702819143,12.231990937,43.6318565095,76383834,230232741,306255120
3.56657169783,12.2354879666,43.6387450908,80629671,242968234,323238050
3.56622256583,12.3010180469,43.8681681414,84894874,255754562,340289972
3.56790401382,12.2299811907,43.6353989793,89130659,268470135,357241989
3.56715753565,12.2967056745,43.8642863104,93392490,281258095,374291748
3.566921838,12.2351784692,43.6419252737,97637067,293993156,391270798
3.56600901762,12.2363207804,43.6348302453,101883929,306732265,408254867
3.56628925843,12.2961797273,43.8517336814,106149718,319526691,425315511
3.56737815274,12.2368497093,43.6534703114,110392686,332257940,442290268
3.56709072923,12.3036260463,43.8881504057,114662139,345065591,459368515
3.56702754752,12.2406554759,43.6627552823,118908799,357805573,476355893
3.56659800423,12.2376375867,43.6467337933,123152657,370537989,493330695
3.5667287699,12.3145019699,43.9224884629,127421227,383343498,510404642
3.56718117583,12.2966844914,43.8645014429,131687998,396145333,527473969
3.56689679297,12.3082455915,43.9022417276,135958303,408955267,544554664
3.5660934426,12.3031900925,43.8743255121,140225946,421763548,561623958
3.56692101195,12.2378453547,43.6514277367,144471624,434493970,578604378
3.5661826457,12.3022392941,43.8720322738,148739012,447294827,595671364
3.56718219509,12.2416041927,43.6680325155,152985621,460036172,612660133
3.56687047395,12.3019675858,43.8795249535,157251221,472833133,629722875
3.56604348135,12.2344109617,43.628441458,161493234,485564805,646690743
3.56765569798,12.2309278173,43.6357393189,165738682,498291568,663671206
3.56548425486,12.2907778989,43.8225750786,169999128,511062752,680702520
3.56810018298,12.2184092807,43.5965083901,174233516,523771955,697646327
3.56695059897,12.2896837936,43.8366949685,178492807,536549162,714684060
3.56680598096,12.2222361964,43.5943451661,182728508,549258959,731628629
3.56699721164,12.2850518692,43.8207457624,186986491,562036975,748664240
3.56713764847,12.2907192318,43.8426872985,191251026,574834917,765725322
3.56672444441,12.2991481533,43.8676723639,195514816,587624289,782779176
3.56688088673,12.2770148068,43.7906494604,199771852,600393719,799806738
3.56598969364,12.2231739893,43.5877124695,204009198,613107831,816754867
3.56770567644,12.2311113537,43.6370054056,208253125,625837712,833732370
3.56589280151,12.2998661877,43.8600042983,212516387,638625269,850781347
3.56746611095,12.2312992494,43.6347455653,216757519,651352026,867749455
3.56690837027,12.2963686578,43.8600202896,221023692,664149425,884813752
3.56640865679,12.1040337604,43.1679307851,225222588,676750399,901610639
3.5672557685,12.2382972686,43.6571365281,229465751,689475841,918581867
3.56615047144,12.3009644553,43.8670901914,233729353,702256470,935628400
3.56708839269,12.2322712366,43.6335927442,237966840,714977805,952584950
3.56703379089,12.3015314512,43.879978366,242234564,727784251,969658047
3.56746433602,12.2433327229,43.6776528429,246483429,740536099,986658970
3.56635384718,12.2461899679,43.6742467054,250730362,753272488,1003641580
3.56602457532,12.3009498826,43.8654895812,254998734,766073187,1020710383
3.567510951,12.2351840923,43.6491532369,259240768,778794258,1037677087
3.56659666398,12.3042377598,43.884253347,263501659,791582462,1054724166
3.56699218075,12.2392199159,43.6572017385,267747747,804322970,1071709947
3.56691043928,12.2410137161,43.6625996112,271994697,817061914,1088697559
3.56615369685,12.2988077589,43.8594387563,276257679,829848063,1105745609
3.56750410577,12.2339064169,43.644511372,280501021,842581808,1122723267
3.56637906577,12.2974630755,43.8574148746,284766242,855366523,1139781376
3.56730419951,12.2311275001,43.6321524959,289009205,868109343,1156757921
3.56706761228,12.1889667373,43.478868476,293237922,880797585,1173674430
3.5655766452,12.3041681284,43.8714545172,297503478,893586898,1190728837
3.56774205658,12.2372405973,43.6593179355,301745115,906315478,1207700324
3.56678309485,12.304323911,43.8868545193,306010799,919092131,1224762457
3.56704702384,12.2480537644,43.6893837283,310261821,931867691,1241768271
3.56656083383,12.2586920838,43.7213710601,314515360,944626958,1258780879
3.56583797148,12.3067405106,43.8838426179,318783997,957420769,1275844723
3.567598041,12.2370464749,43.6568630315,323024594,970145042,1292810815
3.5665164718,12.300300697,43.869225044,327287225,982900510,1309860059
3.56732918643,12.2305914247,43.6305457567,331525959,995657458,1326823406
3.56680899683,12.28190335,43.807203367,335787187,1008440194,1343867268
3.56604931821,12.2949607277,43.8444363203,340052982,1021234945,1360926519
3.56738362755,12.2330144984,43.6398556373,344295479,1033966128,1377899832
3.56253366167,12.2989443392,43.8154032114,348562320,1046720646,1394946937
3.57106435028,12.2370429166,43.6992677122,352808516,1059503686,1411951832
3.56668569533,12.2294866312,43.6187350287,357048177,1072221066,1428908557
3.56379305242,12.294273972,43.814248166,361312699,1085001820,1445952313
3.56981299731,12.2230977688,43.6341732824,365552638,1097733752,1462925588
3.55915525438,12.2989473739,43.7738631691,369819277,1110481401,1479957478
3.57460904951,12.2368354302,43.7419026661,374062677,1123265919,1496968021
3.5667903251,12.2836589949,43.8132360597,378325053,1136052696,1514017030
3.56604555955,12.2966328512,43.8503529765,382591179,1148848781,1531077722
3.56757962017,12.2291631889,43.6285133646,386832116,1161575302,1548046016
3.55823923615,12.2869435558,43.7198846527,391092528,1174299412,1565045947
3.57541115704,12.2451270399,43.7813638378,395341360,1187103246,1582082014
3.56656047318,12.2356119945,43.6390501048,399586263,1199835304,1599059848
3.56639049347,12.2961599384,43.8529079104,403849615,1212624126,1616111420
3.56736524293,12.2290986713,43.6256615526,408092016,1225352071,1633083305
3.55824686517,12.139232658,43.194386551,412303060,1237939205,1649887013
3.57513403909,12.243612467,43.7725556922,416549064,1250724149,1666911256
3.56711099946,12.2262315233,43.6123249488,420791231,1263449161,1683880394
3.56413473868,12.2827993312,43.7775517845,425049540,1276211251,1700901451
3.5694074176,12.2140335961,43.5968621168,429287299,1288938824,1717865124
3.56688836674,12.2851781019,43.819858855,433547318,1301719239,1734905457
3.56719802844,12.2998830823,43.876118681,437815110,1314522749,1751977648
3.5664199257,12.2907219972,43.833875832,442075409,1327295298,1769012289
3.21690149946,5.27599015171,16.9723406302,443902684,1331705141,1775606318
