2.11477666207,7.63103905141,16.1379432933,2403481,2777100
1.96236125362,14.0431865664,27.5578051953,6825652,7199659
1.96228582103,14.0466029501,27.5634498026,11250801,11624395
1.96230926815,14.0428958425,27.5565046634,15672730,16043914
1.96228353064,14.0378617115,27.5462648418,20091206,20464407
1.96249275197,14.0473842543,27.5678897831,24512252,24885648
1.96233092887,14.0438673985,27.558715357,28932085,29305363
1.96232428625,14.0451081153,27.5610567577,33355842,33729105
1.962489433,14.0554548661,27.5836816506,37779241,38153049
1.96210882363,14.0530087107,27.57353239,42205828,42579733
1.96234493135,14.0528338116,27.5765072013,46633437,47006639
1.96230781291,14.0525784675,27.5754845183,51057048,51430302
1.96237069283,14.0452971051,27.5620794111,55478021,55851855
1.96243666773,14.0454926898,27.5633898709,59899420,60272952
1.96212777554,14.0485727152,27.5650947311,64324037,64697737
1.96245869458,14.049715967,27.5719872558,68750031,69123796
1.96221574135,14.0490913083,27.5673481168,73176211,73548983
1.96245974484,14.0482654864,27.5691555018,77600246,77973084
1.96248337127,14.046571965,27.5661639047,82024894,82395210
1.96218710458,14.0401360539,27.5493739116,86439939,86812718
1.9622508643,14.0444166503,27.5586687105,90863093,91235511
1.96247914887,14.0540745907,27.5808283408,95289277,95662333
1.96237333252,14.0568635529,27.584814175,99716707,100089901
1.96249375965,14.0563470903,27.5854934481,104144577,104518279
1.96237001291,14.054457606,27.5800461538,108569151,108942842
1.96236465153,14.0555925892,27.5821980533,112997026,113371313
1.96213704818,14.0575386283,27.5828173488,117425933,117799989
1.96242339163,14.0581303065,27.5880037562,121851071,122225163
1.96206588128,14.0675724918,27.6015040187,126283239,126657447
1.96236392463,14.0558749362,27.5827419038,130709391,131082131
1.96231669098,14.0005145435,27.4734433711,135115829,135489341
1.96233731656,14.0489545193,27.5687877118,139540871,139911489
1.96241616632,14.0448551235,27.5618507479,143960809,144331517
1.96263521364,14.0472289485,27.5695861885,148379529,148753746
1.96245617947,14.0501882777,27.5728788084,152803436,153177139
1.96219619124,14.0487203131,27.5663454901,157228866,157602437
1.96218110398,14.0445566716,27.5579637148,161652100,162025791
1.96227865271,14.0495965306,27.5692233512,166075735,166449806
1.9623730117,14.054161468,27.5795071669,170500590,170874466
1.96229638437,14.0518167296,27.5738291624,174927853,175300745
1.96227993505,14.0482046413,27.5665100911,179351993,179725087
1.9625055827,14.0495711969,27.5723619083,183775014,184148267
1.96207830358,14.0587334356,27.5843358497,188200397,188574177
1.96016357369,14.0496630805,27.539637793,192627183,192994442
1.9647448701,14.0416864937,27.588331506,197049602,197422830
1.96227664623,14.0524713939,27.574836438,201473337,201846016
1.96254096219,14.0590102259,27.5913834561,205901976,206274888
1.96230505394,14.0405271851,27.5517974553,210324382,210698823
1.96225624075,14.0524875495,27.5745813922,214748398,215121635
1.96224262236,14.0541091643,27.5775720216,219175853,219549127
1.96260797013,13.8435013557,27.1693660952,223534025,223907508
1.9623348532,14.0487074534,27.5682682781,227959401,228332639
1.96198562629,14.0223917818,27.511731122,232375871,232750124
1.9625392881,14.052970967,27.5795076373,236803523,237176670
1.96236869064,14.048903557,27.5691284782,241226219,241599818
1.96205309603,14.0602765811,27.5870091969,245655460,246028357
1.96252442682,14.0496485653,27.5727784976,250078020,250451423
1.96239797243,14.0538937091,27.5793325195,254503044,254877018
1.96250652882,14.0524103217,27.5779470021,258931343,259305197
1.96244577307,14.0590525652,27.5901282799,263360238,263733407
1.96231628198,14.0601469168,27.5904552218,267788621,268162535
1.96208193864,14.0605192626,27.5878908929,272218214,272592921
1.962398059,14.0631146241,27.5974288418,276649580,277023177
1.96226279398,14.064735038,27.5987062722,281079703,281452269
1.96237366871,14.0475257219,27.5664945872,285504314,285877442
1.9626565125,14.057320044,27.5896907327,289932766,290306609
1.96241287564,14.0645242637,27.6004035049,294362193,294736326
1.96215233731,14.0593514401,27.5865892893,298788149,299162117
1.9621933576,14.0477017555,27.5643070741,303209964,303583072
1.96255893771,14.0533007113,27.5804309154,307637301,308010951
1.96201513,14.0491524005,27.5646495735,312062317,312435690
1.96226330741,14.0472080047,27.5643208392,316487209,316860553
1.96220867205,14.0671192362,27.6026233561,320917917,321291004
1.9625064649,14.0281129168,27.5302622897,325336915,325710025
1.96233727999,14.0526176596,27.5759755149,329760513,330133138
1.96239830478,14.0557404732,27.5829612771,334183939,334557351
1.9623555202,14.0262993855,27.5245860271,338599373,338971621
1.96224290893,14.0426576301,27.5551053571,343021183,343395194
1.96241221204,14.0455820459,27.563221732,347446683,347819609
1.96238098413,14.059632669,27.5903557935,351872868,352245778
1.96219712882,14.0583100313,27.5851755796,356297584,356671066
1.96241457099,14.0391583391,27.5506488891,360718131,361088731
1.962238236,14.0535112747,27.5763371733,365141793,365514850
1.96245441843,14.0521292434,27.5766631222,369568500,369941627
1.9623266574,14.0591667904,27.5886777736,373997019,374369889
1.9624479553,14.0611727214,27.5943196561,378425792,378798537
1.96256195281,14.0631588995,27.5998205925,382854340,383227317
1.96214942191,14.0430633568,27.5545886474,387274581,387636415
1.96243307198,14.0119214512,27.4974580579,391688212,392060912
1.96240529929,14.0518428093,27.5754107938,396113737,396487045
1.96234594153,14.0575458785,27.5857681026,400540974,400913915
1.96221210843,14.0563960313,27.5816304935,404967367,405340971
1.96236132279,14.060570112,27.5919189641,409396689,409770037
1.96239824984,14.0506121975,27.5728967855,413818248,414188527
1.96207694526,13.8454301522,27.1657992988,418172269,418544687
1.96264358636,14.0567383799,27.5883674264,422600046,422971860
1.96243646155,14.0413182522,27.5551949063,427021993,427395175
1.96213096454,14.0528278168,27.5734885988,431445594,431818045
1.85886834348,11.2703318396,20.9500630771,434992981,434992390
