0.000000000000000000e+00,4.184272155761718750e+02
1.000000000000000000e+00,6.381878662109375000e+02
2.000000000000000000e+00,7.290048828125000000e+02
3.000000000000000000e+00,1.407798706054687500e+03
4.000000000000000000e+00,1.400928222656250000e+03
5.000000000000000000e+00,1.404668090820312500e+03
6.000000000000000000e+00,1.580749755859375000e+03
7.000000000000000000e+00,2.335495117187500000e+03
8.000000000000000000e+00,2.939545654296875000e+03
9.000000000000000000e+00,2.916689697265625000e+03
1.000000000000000000e+01,2.932165527343750000e+03
1.100000000000000000e+01,2.913523437500000000e+03
1.200000000000000000e+01,2.967552734375000000e+03
1.300000000000000000e+01,2.983685791015625000e+03
1.400000000000000000e+01,2.976999023437500000e+03
1.500000000000000000e+01,3.190220947265625000e+03
1.600000000000000000e+01,3.250740478515625000e+03
1.700000000000000000e+01,3.413295410156250000e+03
1.800000000000000000e+01,3.453615478515625000e+03
1.900000000000000000e+01,3.555545654296875000e+03
2.000000000000000000e+01,3.533845703125000000e+03
2.100000000000000000e+01,3.555824951171875000e+03
2.200000000000000000e+01,3.578340576171875000e+03
2.300000000000000000e+01,3.507618164062500000e+03
2.400000000000000000e+01,3.457268798828125000e+03
2.500000000000000000e+01,3.471641845703125000e+03
2.600000000000000000e+01,3.509683837890625000e+03
2.700000000000000000e+01,3.474075439453125000e+03
2.800000000000000000e+01,3.501741210937500000e+03
2.900000000000000000e+01,3.513568359375000000e+03
3.000000000000000000e+01,3.467854003906250000e+03
3.100000000000000000e+01,3.486380859375000000e+03
3.200000000000000000e+01,3.493142822265625000e+03
3.300000000000000000e+01,3.569468261718750000e+03
3.400000000000000000e+01,3.557581787109375000e+03
3.500000000000000000e+01,3.531216796875000000e+03
3.600000000000000000e+01,3.521284179687500000e+03
3.700000000000000000e+01,3.480310302734375000e+03
3.800000000000000000e+01,3.490915527343750000e+03
3.900000000000000000e+01,3.491773193359375000e+03
4.000000000000000000e+01,3.535434326171875000e+03
4.100000000000000000e+01,3.597410888671875000e+03
4.200000000000000000e+01,3.597603027343750000e+03
4.300000000000000000e+01,3.587290527343750000e+03
4.400000000000000000e+01,3.468224121093750000e+03
4.500000000000000000e+01,3.583686523437500000e+03
4.600000000000000000e+01,3.547848144531250000e+03
4.700000000000000000e+01,3.515736083984375000e+03
4.800000000000000000e+01,3.545813232421875000e+03
4.900000000000000000e+01,3.504248046875000000e+03
5.000000000000000000e+01,3.506164550781250000e+03
5.100000000000000000e+01,3.478636962890625000e+03
5.200000000000000000e+01,3.489495361328125000e+03
5.300000000000000000e+01,3.555811279296875000e+03
5.400000000000000000e+01,3.603961425781250000e+03
5.500000000000000000e+01,3.580969482421875000e+03
5.600000000000000000e+01,3.587955322265625000e+03
5.700000000000000000e+01,3.586534912109375000e+03
5.800000000000000000e+01,3.593983642578125000e+03
5.900000000000000000e+01,3.601885742187500000e+03
6.000000000000000000e+01,3.593776855468750000e+03
6.100000000000000000e+01,3.583979003906250000e+03
6.200000000000000000e+01,3.592832519531250000e+03
6.300000000000000000e+01,3.602172119140625000e+03
6.400000000000000000e+01,3.611461181640625000e+03
6.500000000000000000e+01,3.575684570312500000e+03
6.600000000000000000e+01,3.641653320312500000e+03
6.700000000000000000e+01,3.616864990234375000e+03
6.800000000000000000e+01,3.585193603515625000e+03
6.900000000000000000e+01,3.588433593750000000e+03
7.000000000000000000e+01,3.595961425781250000e+03
7.100000000000000000e+01,3.601500488281250000e+03
7.200000000000000000e+01,3.609992187500000000e+03
7.300000000000000000e+01,3.569592529296875000e+03
7.400000000000000000e+01,3.599646484375000000e+03
7.500000000000000000e+01,3.604890625000000000e+03
7.600000000000000000e+01,3.601720703125000000e+03
7.700000000000000000e+01,3.593226562500000000e+03
7.800000000000000000e+01,3.614280273437500000e+03
7.900000000000000000e+01,3.602683105468750000e+03
8.000000000000000000e+01,3.616527099609375000e+03
8.100000000000000000e+01,3.612898925781250000e+03
8.200000000000000000e+01,3.585260009765625000e+03
8.300000000000000000e+01,3.556017333984375000e+03
8.400000000000000000e+01,3.508374267578125000e+03
8.500000000000000000e+01,3.584657226562500000e+03
8.600000000000000000e+01,3.565858398437500000e+03
8.700000000000000000e+01,3.571643554687500000e+03
8.800000000000000000e+01,3.608600830078125000e+03
8.900000000000000000e+01,3.589265136718750000e+03
9.000000000000000000e+01,3.568656738281250000e+03
9.100000000000000000e+01,3.587277587890625000e+03
9.200000000000000000e+01,3.586691162109375000e+03
9.300000000000000000e+01,3.578530273437500000e+03
9.400000000000000000e+01,3.588436035156250000e+03
9.500000000000000000e+01,3.616893554687500000e+03
9.600000000000000000e+01,3.584309082031250000e+03
9.700000000000000000e+01,3.581227783203125000e+03
9.800000000000000000e+01,3.628676025390625000e+03
9.900000000000000000e+01,3.612837158203125000e+03
0.000000000000000000e+00,4.063262939453125000e+02
1.000000000000000000e+00,6.031047973632812500e+02
2.000000000000000000e+00,6.112971191406250000e+02
3.000000000000000000e+00,6.586308593750000000e+02
4.000000000000000000e+00,7.683450927734375000e+02
5.000000000000000000e+00,7.686102294921875000e+02
6.000000000000000000e+00,7.533114013671875000e+02
7.000000000000000000e+00,8.584017944335937500e+02
8.000000000000000000e+00,1.577146972656250000e+03
9.000000000000000000e+00,2.175124267578125000e+03
1.000000000000000000e+01,2.144693603515625000e+03
1.100000000000000000e+01,2.078062500000000000e+03
1.200000000000000000e+01,2.049025146484375000e+03
1.300000000000000000e+01,2.048724609375000000e+03
1.400000000000000000e+01,2.300150390625000000e+03
1.500000000000000000e+01,2.848258300781250000e+03
1.600000000000000000e+01,2.887254882812500000e+03
1.700000000000000000e+01,2.958740966796875000e+03
1.800000000000000000e+01,3.039857421875000000e+03
1.900000000000000000e+01,3.028159667968750000e+03
2.000000000000000000e+01,3.219738037109375000e+03
2.100000000000000000e+01,3.544986328125000000e+03
2.200000000000000000e+01,3.568444580078125000e+03
2.300000000000000000e+01,3.505049560546875000e+03
2.400000000000000000e+01,3.511979736328125000e+03
2.500000000000000000e+01,3.529324462890625000e+03
2.600000000000000000e+01,3.601696044921875000e+03
2.700000000000000000e+01,3.595617919921875000e+03
2.800000000000000000e+01,3.591760986328125000e+03
2.900000000000000000e+01,3.586171142578125000e+03
3.000000000000000000e+01,3.587223388671875000e+03
3.100000000000000000e+01,3.615403320312500000e+03
3.200000000000000000e+01,3.619650878906250000e+03
3.300000000000000000e+01,3.615295410156250000e+03
3.400000000000000000e+01,3.591633300781250000e+03
3.500000000000000000e+01,3.619464599609375000e+03
3.600000000000000000e+01,3.626931152343750000e+03
3.700000000000000000e+01,3.644690185546875000e+03
3.800000000000000000e+01,3.622455322265625000e+03
3.900000000000000000e+01,3.635927246093750000e+03
4.000000000000000000e+01,3.680378906250000000e+03
4.100000000000000000e+01,3.613277832031250000e+03
4.200000000000000000e+01,3.467417236328125000e+03
4.300000000000000000e+01,3.490862792968750000e+03
4.400000000000000000e+01,3.475509277343750000e+03
4.500000000000000000e+01,3.527580566406250000e+03
4.600000000000000000e+01,3.540569091796875000e+03
