10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
0.006156206130981445,0.006411075592041016,0.006059169769287109,0.005975961685180664,0.005970954895019531,0.006188154220581055,0.0059049129486083984,0.0061299800872802734,0.006184101104736328,0.00609278678894043,0.006083011627197266,0.006042957305908203,0.0061321258544921875,0.0064280033111572266,0.006237030029296875,0.006022930145263672,0.006182193756103516,0.006232023239135742,0.006326913833618164,0.006151914596557617,0.006146907806396484,0.006201982498168945,0.0060939788818359375,0.006264925003051758,0.006231069564819336,0.006153106689453125,0.006165981292724609,0.006214141845703125,0.006073951721191406,0.00619196891784668,0.006096839904785156,0.006101846694946289
0,0,0,1,2,2,2,4,4,4,5,6,6,6,8,8,8,9,10,10,10,12,12,12,13,14,14,14,16,16,16,17
0.0,0.1,0.2,0.3,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache
