10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
0.006060123443603516,0.006003141403198242,0.0059621334075927734,0.0061130523681640625,0.006100893020629883,0.00593113899230957,0.006186962127685547,0.0060160160064697266,0.005980968475341797,0.005992889404296875,0.0061490535736083984,0.006106853485107422,0.006097078323364258,0.006186008453369141,0.0060269832611083984,0.006433010101318359,0.006207942962646484,0.006154060363769531,0.006020069122314453,0.006030082702636719,0.0062940120697021484,0.006079912185668945,0.006158113479614258,0.006412029266357422,0.006242990493774414,0.006089925765991211,0.006295919418334961,0.006100893020629883,0.006223917007446289,0.005975961685180664,0.00636601448059082,0.006022930145263672
0,0,0,1,2,2,2,4,4,4,5,6,6,6,8,8,8,9,10,10,10,12,12,12,13,14,14,14,16,16,16,17
0.0,0.1,0.2,0.3,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache,cache
