3,4,5,3,4,8,0,11,11,11,8,16,0,8,16,8,0,0,8,0
3,4,5,3,4,8,0,11,11,11,8,16,0,8,16,8,0,0,8,0
3,4,5,3,4,8,0,16,16,16,8,17,0,8,17,8,0,0,8,0
3,4,5,3,4,8,0,16,16,16,8,17,0,8,17,8,0,0,8,0
3,4,5,3,4,8,0,14,14,14,8,18,0,8,18,8,0,0,8,0
3,4,5,3,4,8,0,14,14,14,8,18,0,8,18,8,0,0,8,0
3,4,5,3,4,8,0,17,17,17,8,0,0,8,0,8,0,0,8,0
3,4,5,3,4,8,0,17,17,17,8,0,0,8,0,8,0,0,8,0
3,4,5,3,4,8,0,18,18,18,8,0,0,8,0,8,0,0,8,0
3,4,5,3,4,8,0,18,18,18,8,0,0,8,0,8,0,0,8,0
3,4,5,3,4,8,0,3,4,5,8,0,0,8,0,8,0,0,8,0
3,4,5,3,4,8,0,3,4,5,8,0,0,8,0,8,0,0,8,0
3,4,5,3,4,8,0,3,4,5,8,0,0,8,0,8,0,0,8,0
3,4,5,3,4,8,0,3,4,5,8,0,0,8,0,8,0,0,8,0
3,4,5,3,4,8,0,3,4,5,8,0,0,8,0,8,0,0,8,0
3,4,5,3,4,8,0,3,4,5,8,0,0,8,0,8,0,0,8,0
3,4,5,3,4,17,12,3,4,5,17,11,0,0,11,0,12,0,0,12
3,4,5,3,4,17,12,3,4,5,17,11,0,0,11,0,12,0,0,12
3,4,5,3,4,18,12,3,4,5,18,12,0,0,12,0,12,0,0,12
3,4,5,3,4,18,12,3,4,5,18,12,0,0,12,0,12,0,0,12
3,4,5,3,4,0,12,3,4,5,0,12,0,0,12,0,12,0,0,12
3,4,5,3,4,0,12,3,4,5,0,12,0,0,12,0,12,0,0,12
3,4,5,3,4,0,12,3,4,5,0,12,0,0,12,0,12,0,0,12
3,4,5,3,4,0,12,3,4,5,0,12,0,0,12,0,12,0,0,12
3,4,5,3,4,0,12,3,4,5,0,12,0,0,12,0,12,0,0,12
3,4,5,3,4,0,12,3,4,5,0,12,0,0,12,0,12,0,0,12
3,4,5,3,4,0,12,3,4,5,0,12,0,0,12,0,12,0,0,12
3,4,5,3,4,0,12,3,4,5,0,12,0,0,12,0,12,0,0,12
3,4,5,3,4,0,12,3,4,5,0,12,0,0,12,0,12,0,0,12
3,4,5,3,4,0,12,3,4,5,0,12,0,0,12,0,12,0,0,12
3,4,5,3,4,0,12,3,4,5,0,12,0,0,12,0,12,0,0,12
3,4,5,3,4,0,12,3,4,5,0,12,0,0,12,0,12,0,0,12
3,4,5,3,4,11,15,3,4,5,11,12,0,0,12,0,0,0,0,0
3,4,5,3,4,11,15,3,4,5,11,12,0,0,12,0,0,0,0,0
3,4,5,3,4,16,15,3,4,5,16,0,0,0,0,0,0,0,0,0
3,4,5,3,4,16,15,3,4,5,16,0,0,0,0,0,0,0,0,0
3,4,5,3,4,14,15,3,4,5,14,14,0,0,14,0,0,0,0,0
3,4,5,3,4,14,15,3,4,5,14,14,0,0,14,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
3,4,5,3,4,5,15,3,4,5,15,19,0,0,0,0,0,0,0,0
