num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.0,0,0,0,0.0,0.013783931732177734,0.04973173141479492,0.00017571449279785156,6.532669067382812e-05,0.013539791107177734
