num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.6195652173913043,0,0,1,0.0,0.028287410736083984,0.0,0.012795209884643555,0.015489816665649414,0.0
