num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,1.0,0,0,1,0.0,0.1347520351409912,0.0,0.018390417098999023,0.11635971069335938,0.0
