num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.09782608695652174,1,0,0,0.0,0.010446786880493164,0.1051018238067627,0.00010466575622558594,0.0007634162902832031,0.009577035903930664
