num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.7567934782608695,107,208,0,0.5815217391304348,0.014188289642333984,0.48645973205566406,0.0005106925964355469,0.004575490951538086,0.009100198745727539
