24338369,640711509,547200,0
24338370,640711525,540736,0
24338371,640711547,544448,0
24338372,640711565,537952,0
24338373,640711567,540960,0
24338374,640711592,535264,0
24338375,640711616,539008,0
24338376,640711635,489728,0
24338377,640711650,232224,0
24338378,640711658,232064,0
24338379,640711668,256512,0
24338380,640711670,255040,0
24338381,640711674,256832,0
24338382,640711687,250176,0
24338383,640711689,256416,0
24338384,640711714,254496,0
24338385,640711720,258112,0
24338386,640711742,254912,0
24338387,640711766,255072,0
24338388,640711767,255104,0
24338389,640711775,257472,0
24338390,640711776,385120,0
24338391,640711784,405376,0
24338392,640711795,395264,0
24338393,640711813,394784,0
24338394,640711824,384000,0
24338395,640711846,391744,0
24338396,640711866,390912,0
24338397,640711879,405824,0
24338398,640711885,379104,0
24338399,640711906,387872,0
24338400,640711906,388768,0
24338401,640711908,336288,0
24338402,640711913,283968,0
24338403,640711933,293376,0
24338404,640711957,269152,0
24338405,640711981,296800,0
24338406,640711987,289536,0
24338407,640711987,290272,0
24338408,640712000,284736,0
24338409,640712011,275488,0
24338410,640712012,275968,0
24338411,640712020,276288,0
24338412,640712038,276704,0
24338413,640712044,287456,0
24338414,640712044,284832,0
24338415,640712046,289664,0
24338416,640712052,289472,0
24338417,640712057,292640,0
24338418,640712083,290240,0
24338419,640712106,291552,0
24338420,640712125,286496,0
24338421,640712152,285600,0
24338422,640712169,290880,0
24338423,640712183,296576,0
24338424,640712190,290272,0
24338425,640712206,280096,0
24338426,640712222,286496,0
24338427,640712232,289856,0
24338428,640712237,282912,0
24338429,640712258,296736,0
24338430,640712280,278784,0
24338431,640712280,285440,0
24338432,640712295,282624,0
24338433,640712316,294304,0
24338434,640712323,256032,0
24338435,640712333,297888,0
24338436,640712334,270048,0
24338437,640712355,275072,0
24338438,640712360,270368,0
24338439,640712362,280928,0
24338440,640712368,276576,0
24338441,640712379,281024,0
24338442,640712380,341248,0
24338443,640712394,378848,0
24338444,640712409,379360,0
24338445,640712425,378272,0
24338446,640712444,433344,0
24338447,640712456,470496,0
24338448,640712467,468384,0
24338449,640712491,474752,0
24338450,640712502,610496,0
24338451,640712522,626816,0
24338452,640712533,614912,0
