1653591136.599178,25,1,26
1653591137.6044748,26,0,26
1653591138.6095226,25,1,26
1653591139.609906,26,0,26
1653591140.6236722,26,0,26
1653591141.6248872,26,0,26
1653591142.644595,26,0,26
1653591143.6698005,26,0,26
1653591144.7050898,26,0,26
1653591145.7107139,26,0,26
1653591146.7488854,26,1,27
1653591147.7582505,26,0,26
1653591148.7648957,26,0,26
1653591149.7988005,27,0,27
1653591150.8237576,26,1,27
1653591151.8261018,26,0,26
1653591152.832807,26,0,26
1653591153.8688188,27,0,27
1653591154.8999557,26,1,27
1653591155.9341693,27,0,27
1653591156.9713862,26,0,26
1653591157.9991467,26,0,26
1653591159.0180418,25,1,26
1653591160.041779,26,0,26
1653591161.0640352,26,0,26
1653591162.1010091,27,0,27
1653591163.1363955,26,1,27
1653591164.1365995,26,0,26
1653591165.1494958,26,0,26
1653591166.162879,26,0,26
1653591167.1676464,25,1,26
1653591168.186956,26,0,26
1653591169.2148912,26,0,26
1653591170.2428415,26,0,26
1653591171.2434478,25,0,25
1653591172.2605336,26,0,26
1653591173.2742257,26,0,26
1653591174.2901895,26,0,26
