num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,1.0,5,7,0,0.45454545454545453,0.056545257568359375,0.597649335861206,0.018381357192993164,0.029126644134521484,0.009034872055053711
