1102
1102,1104
1104
1104,1104
1104,1104
1104,1104
1104,1104
1104,1104
1104,1104
1104,1104
736,1104,736
736,1104,736
736,1104,736
736,1104,736
736,1104,736
1104,1104
1104,1104
1104,1104
736,1104,736
614,736,736,430,428
614,736,736,430,428
614,1104,430,428
614,1104,430,428
614,1104,430,428
614,1104,430,428
552,736,736,552
552,1104,552
552,1104,552
552,1104,552
552,736,736,552
430,736,736,612,430
430,736,736,612,430
430,736,736,612,430
430,430,614,612,430,428
368,430,614,368,368,428,368
368,430,614,368,368,428,368
368,430,614,368,368,428,368
614,430,614,430,428,428
368,430,614,368,368,428,368
368,430,614,368,368,428,368
368,368,368,368,368,368,368,368
368,368,368,368,368,368,368,368
271,368,368,332,269,332,368,368,268
271,368,368,332,269,332,368,368,268
271,368,368,332,269,332,368,368,268
247,271,332,247,271,245,245,330,244,268,244
247,271,332,247,271,245,245,330,244,268,244
198,247,247,229,198,229,245,245,196,244,244,226,196
184,198,229,184,184,198,184,229,184,196,184,226,184,196,184
156,184,184,174,156,174,184,184,156,184,184,174,155,184,184,174,153
148,156,174,148,148,156,148,174,148,156,148,174,147,155,147,174,153,145,145
148,148,148,148,148,148,148,148,148,148,148,148,147,147,147,147,145,145,145,145
130,148,148,142,130,142,148,148,129,148,148,140,127,147,147,139,127,145,145,139,127
130,130,142,142,130,130,142,142,129,129,140,140,127,127,139,139,127,127,139,139,127,127
124,130,142,124,124,130,124,142,123,129,123,140,127,123,123,139,127,121,121,139,127,121,121
124,124,124,124,124,124,124,124,123,123,123,123,123,123,123,123,121,121,121,121,121,121,121,121
124,124,124,124,124,124,124,124,123,123,123,123,123,123,123,123,121,121,121,121,121,121,121,121
124,124,124,124,124,124,124,124,123,123,123,123,123,123,123,123,121,121,121,121,121,121,121,121
124,124,124,124,124,124,124,124,123,123,123,123,123,123,123,123,121,121,121,121,121,121,121,121
130,130,142,142,130,130,142,142,129,129,140,140,127,127,139,139,127,127,139,139,127,127
111,124,124,120,111,120,124,124,109,123,123,117,123,109,123,117,108,121,121,117,108,121,121,117,108
111,111,120,120,111,111,120,120,109,109,117,117,109,109,117,117,108,108,117,117,108,108,117,117,108,108
111,111,120,120,111,111,120,120,109,109,117,117,109,109,117,117,108,108,117,117,108,108,117,117,108,108
107,107,107,107,107,107,107,107,105,105,105,105,105,105,105,105,104,104,104,104,104,104,104,104,104,104,104,104
107,107,107,107,107,107,107,107,105,105,105,105,105,105,105,105,104,104,104,104,104,104,104,104,104,104,104,104
96,107,107,103,96,103,107,107,96,105,105,103,105,96,105,103,94,104,104,100,94,104,104,100,94,104,104,100,94
96,107,107,103,96,103,107,107,96,105,105,103,105,96,105,103,94,104,104,100,94,104,104,100,94,104,104,100,94
96,96,103,103,96,96,103,103,96,96,103,103,96,96,101,103,96,94,100,100,94,94,100,100,94,94,100,100,94,94
96,96,103,103,96,96,103,103,96,96,103,103,96,96,101,103,96,94,100,100,94,94,100,100,94,94,100,100,94,94
96,96,103,103,96,96,103,103,96,96,103,103,96,96,101,103,96,94,100,100,94,94,100,100,94,94,100,100,94,94
96,107,107,103,96,103,107,107,96,105,105,103,96,105,105,101,96,94,104,104,100,104,104,100,94,104,104,100,94
96,96,103,103,96,96,103,103,96,96,103,103,96,96,103,101,96,94,94,100,100,94,100,100,94,94,100,100,94,94
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
85,92,92,90,85,90,92,92,85,92,92,90,85,92,92,90,85,85,92,92,90,92,92,88,83,92,92,88,83,92,92,88,82
85,92,92,90,85,90,92,92,85,92,92,90,85,92,92,90,85,85,92,92,90,92,92,88,83,83,92,92,88,92,92,88,82
85,87,92,85,422,87,85,85,92,87,85,85,92,85,87,85,92,85,87,85,85,92,87,83,92,83,87,83,83,92,87,83,92,82
87,87,92,92,428,87,87,92,92,87,87,87,92,92,87,87,92,92,87,87,92,92,87,87,92,92,87,87,92,92,87,86,92
87,87,92,92,428,87,87,92,92,87,87,87,92,92,87,87,92,92,87,87,92,92,87,87,92,92,87,87,92,92,87,86,92
87,87,92,92,426,87,87,92,92,87,87,87,92,92,87,87,92,92,87,87,92,92,87,87,92,92,87,87,92,92,87,86,92
87,87,92,92,426,87,87,92,92,87,87,87,92,92,87,87,92,92,87,87,92,92,87,87,92,92,87,87,92,92,87,86,92
87,87,92,92,427,87,87,92,92,87,87,87,92,92,87,87,92,92,87,87,92,92,87,87,92,92,87,87,92,92,86,92,86
87,87,92,92,427,87,87,92,92,87,87,87,92,92,87,87,92,92,87,87,92,92,87,87,92,92,87,87,92,92,86,92,86
87,87,92,92,425,87,87,92,92,87,87,87,92,92,87,87,92,92,87,87,92,92,87,87,92,92,87,87,92,92,86,92,86
87,87,92,92,421,87,87,92,92,87,87,87,92,92,87,87,92,92,87,87,92,92,87,87,92,92,87,87,92,92,86,92,86
79,79,83,83,412,79,79,83,83,79,79,83,81,79,79,83,81,79,79,77,81,81,77,81,81,77,77,77,81,81,81,76,76,80,80,76,76
79,79,83,83,79,412,79,83,83,79,79,79,83,81,79,79,83,81,79,77,81,81,77,77,81,81,77,77,81,76,81,81,76,76,80,80,76
79,79,83,83,79,412,79,83,83,79,79,79,83,81,79,79,83,81,79,77,81,81,77,77,81,81,77,77,81,76,81,81,76,76,80,80,76
87,85,85,92,87,421,85,85,87,92,87,85,85,92,85,87,85,87,92,85,85,92,85,83,87,87,92,83,83,83,92,82,82,86
85,92,87,85,85,421,87,85,85,92,85,87,85,92,85,87,83,85,92,87,83,92,85,87,83,85,87,92,87,83,92,86,82,82
85,92,87,85,85,421,87,85,85,92,85,87,85,92,85,87,83,85,92,87,83,92,85,87,83,85,87,92,87,83,92,86,82,82
85,87,92,85,85,416,87,85,85,92,85,87,85,92,85,92,87,83,85,87,83,92,85,83,85,92,87,92,87,83,92,82,86,82
85,85,85,85,85,416,85,85,85,85,85,85,85,85,85,85,85,83,85,85,85,83,85,85,83,85,83,83,83,83,83,82,82,82,82
79,85,85,83,79,416,85,85,83,79,79,85,85,81,79,85,85,81,79,85,85,81,77,85,81,77,83,83,83,83,81,76,82,80,82,76
79,79,83,83,79,412,79,83,83,79,79,79,83,81,79,83,79,81,79,77,81,81,77,81,81,77,77,81,77,81,81,76,76,80,80,76,76
79,79,83,83,79,412,79,83,83,79,79,79,83,81,79,83,79,81,79,77,81,81,77,81,81,77,77,81,77,81,81,76,76,80,80,76,76
79,79,83,83,79,412,79,83,83,79,79,79,83,81,79,83,79,81,79,77,81,81,77,81,81,77,77,81,77,81,81,76,76,80,80,76,76
85,79,83,85,85,410,79,83,85,85,79,83,85,85,83,85,79,85,77,81,83,85,85,81,83,77,81,77,81,83,83,76,82,80,82,76
77,79,83,77,77,79,77,404,77,83,79,75,77,83,77,83,79,75,77,75,75,81,75,75,81,77,81,75,77,75,81,74,76,74,80,74,76,74
77,79,83,77,77,79,77,404,77,83,79,75,77,83,77,83,79,75,77,75,75,81,75,75,81,77,81,75,77,75,81,74,76,74,80,74,76,74
77,79,83,77,77,79,77,404,77,83,79,75,77,83,77,83,79,75,77,75,75,81,75,75,81,77,81,75,77,75,81,74,76,74,80,74,76,74
83,79,83,79,83,79,79,404,83,83,79,79,83,83,79,77,83,83,77,77,81,81,77,81,77,81,81,77,77,81,81,76,76,80,80,76,76
83,79,83,79,83,79,79,404,83,83,79,79,83,83,79,77,83,83,77,77,81,81,77,81,77,81,81,77,77,81,81,76,76,80,80,76,76
85,79,83,85,85,79,408,83,85,85,79,83,85,85,79,83,85,77,85,81,85,85,81,83,77,81,83,77,83,81,83,76,82,80,76,82
79,79,83,83,79,79,408,83,83,79,79,83,83,79,79,83,81,79,77,81,81,77,81,81,77,77,81,81,77,77,81,80,76,76,80,76,76
72,77,77,75,72,77,77,75,404,72,77,77,75,72,77,75,73,72,75,75,73,69,75,73,69,75,75,73,69,75,75,72,69,74,74,69,74,72,74,69
72,77,77,75,72,77,77,75,404,72,77,77,75,72,77,75,73,72,75,75,73,69,75,73,69,75,75,73,69,75,75,72,69,74,74,69,74,72,74,69
72,77,77,75,72,77,77,75,404,72,77,77,75,72,77,75,73,72,75,75,73,69,75,73,69,75,75,73,69,75,75,72,69,74,74,69,74,72,74,69
72,77,77,75,72,77,77,75,400,72,77,77,75,72,77,75,73,72,75,75,73,69,75,73,69,73,75,75,69,72,75,75,69,74,74,69,74,72,74,69
74,77,77,81,74,77,77,81,404,74,77,77,74,81,77,75,79,72,75,75,79,71,75,79,71,75,75,79,71,75,75,71,74,74,71,78,74,74,71
70,72,75,70,70,72,70,75,392,70,72,70,70,75,72,70,75,70,70,70,73,67,69,73,69,67,67,73,69,67,73,69,67,67,72,69,67,67,67,72,69,67
70,70,70,70,70,70,70,70,392,70,70,70,70,70,70,70,70,70,70,70,70,69,67,69,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
63,65,68,63,63,65,63,68,388,63,65,63,63,68,65,63,68,63,65,63,68,63,63,67,65,63,63,67,65,63,67,64,62,62,65,62,62,62,62,65,62,62,65,62,62,62
65,65,68,68,65,65,68,68,388,65,65,65,68,68,65,68,68,65,65,68,68,65,67,67,65,65,67,67,65,65,67,64,64,65,65,62,62,65,65,62,62,65,65,62,62
65,65,68,68,65,65,68,68,388,65,65,65,68,68,65,68,68,65,65,68,68,65,67,67,65,65,67,67,65,65,67,64,64,65,65,62,62,65,65,62,62,65,65,62,62
65,65,68,68,65,65,68,68,388,65,65,65,68,68,65,68,68,65,65,68,68,65,67,65,65,67,67,65,65,67,67,64,64,65,65,62,62,62,65,65,62,62,65,65,62
65,65,68,68,65,65,68,68,388,65,65,65,68,68,65,68,68,65,65,68,68,65,67,65,65,67,67,65,65,67,67,64,64,65,65,62,62,62,65,65,62,62,65,65,62
65,65,68,68,65,65,68,68,388,65,65,65,68,68,65,68,68,65,65,68,68,65,67,65,65,67,67,65,65,67,67,64,64,65,65,62,62,62,65,65,62,62,65,65,62
63,65,68,63,63,65,63,68,386,63,65,63,63,68,65,63,68,63,65,63,68,63,67,63,65,63,67,63,65,63,62,67,64,62,62,65,62,62,62,65,62,62,62,65,62,62
61,63,63,63,61,63,63,63,386,61,63,63,63,61,63,63,61,60,63,63,61,58,63,58,61,63,63,58,63,63,61,58,62,58,62,60,62,58,62,60,58,62,62,60,62,60,62,58
61,61,63,63,61,61,63,63,381,61,61,63,63,61,61,63,61,60,58,61,61,58,61,58,58,61,61,58,58,61,61,58,58,58,60,58,60,58,60,60,58,58,60,60,58,60,60,58,58
61,61,63,63,61,61,63,63,381,61,61,63,63,61,61,63,61,60,58,61,61,58,61,58,58,61,61,58,58,61,61,58,58,58,60,58,60,58,60,60,58,58,60,60,58,60,60,58,58
61,65,68,63,61,65,63,68,384,61,65,63,61,68,65,61,68,60,65,61,68,58,67,58,61,65,58,67,65,61,58,67,58,64,60,58,65,62,60,65,58,62,60,65,60,62,58
61,63,63,63,61,63,63,63,61,382,63,63,63,61,63,63,61,60,63,63,61,58,63,58,61,63,63,58,63,63,61,58,62,58,62,60,58,62,62,60,58,62,62,60,62,60,62,58
61,63,63,63,61,63,63,63,61,382,63,63,63,61,63,63,61,60,63,63,61,58,63,58,61,63,63,58,63,63,61,58,62,58,62,60,58,62,62,60,58,62,62,60,62,60,62,58
61,63,63,63,61,63,63,63,61,382,63,63,63,61,63,63,61,60,63,63,61,58,63,58,61,63,63,58,63,63,61,58,62,58,62,60,62,58,62,60,62,60,62,58,60,62,62,58
61,61,63,63,61,61,63,63,61,379,61,63,63,61,61,63,61,60,58,61,61,58,61,58,58,61,61,58,58,61,61,58,58,58,60,60,58,60,58,60,58,60,60,58,58,60,60,58,58
61,61,63,63,61,61,63,63,61,379,61,63,63,61,61,63,61,60,58,61,61,58,61,58,58,61,61,58,58,61,61,58,58,58,60,60,58,60,58,60,58,60,60,58,58,60,60,58,58
57,59,59,59,57,59,59,57,57,376,59,59,57,55,59,59,57,54,58,58,56,54,58,56,54,58,58,54,58,56,58,54,58,54,58,56,58,54,56,56,56,56,56,54,56,56,56,54,56,56,56,54
57,59,59,59,57,59,59,57,57,376,59,59,57,55,59,59,57,54,58,58,56,54,58,56,54,58,58,54,58,56,58,54,58,56,58,54,58,56,56,54,56,56,56,56,54,56,56,54,56,56,56,54
57,59,59,59,57,59,59,57,57,376,59,59,57,55,59,59,57,54,58,58,56,54,58,56,54,58,58,54,58,56,58,54,58,56,58,54,58,56,56,54,56,56,56,56,54,56,56,54,56,56,56,54
57,57,59,59,57,57,59,57,57,374,55,57,57,55,55,57,57,54,54,56,56,54,56,56,54,54,56,54,54,56,56,54,54,56,56,54,54,56,56,54,54,56,56,56,54,54,56,54,54,56,56,54,54
55,57,59,55,55,57,55,59,55,372,55,55,55,57,55,55,57,54,54,54,56,54,56,54,54,54,56,54,54,54,56,54,54,54,56,52,54,52,56,52,54,52,52,56,54,52,56,52,54,52,56,52,54,52
53,55,55,55,53,55,55,53,53,372,55,55,53,51,55,55,53,51,54,54,52,51,54,52,51,54,54,51,54,52,54,50,54,52,54,50,52,52,52,50,52,52,52,52,50,52,52,50,52,52,52,50,52,52,52,50
53,55,55,55,53,55,55,53,53,372,55,55,53,51,55,55,53,51,54,54,52,51,54,52,51,54,54,51,54,52,54,50,54,52,54,50,52,52,52,50,52,52,52,52,50,52,52,50,52,52,52,50,52,52,52,50
53,55,55,55,53,55,55,53,53,372,55,55,53,51,55,55,53,51,54,54,52,51,54,52,51,54,54,51,54,52,54,50,54,52,54,50,52,52,52,50,52,52,52,52,50,52,52,50,52,52,52,50,52,52,52,50
51,53,55,51,51,53,51,55,51,370,51,51,51,53,51,51,53,51,51,51,52,51,52,51,51,51,52,51,51,51,52,50,50,50,52,50,50,50,52,50,50,48,48,52,50,48,52,48,50,48,52,48,50,48,52,48,50,48
51,55,55,51,51,51,55,55,51,371,51,51,55,55,51,55,55,51,51,54,54,51,54,51,51,54,54,51,51,54,54,50,50,54,54,50,50,52,52,50,48,48,52,52,48,52,52,48,48,52,52,48,48,52,52,48,48
51,55,55,51,51,51,55,55,51,371,51,51,55,55,51,55,55,51,51,54,54,51,54,51,51,54,54,51,51,54,54,50,50,54,54,50,50,52,52,50,48,48,52,52,48,52,52,48,48,52,52,48,48,52,52,48,48
55,55,55,53,55,51,55,55,55,369,51,55,55,53,51,55,55,52,51,54,54,52,54,51,54,52,54,52,51,54,54,52,50,54,52,54,50,52,52,50,52,50,52,52,52,52,52,50,52,52,52,50,52,52,52,50
55,53,55,53,55,53,51,55,55,51,368,51,53,53,51,51,53,52,51,52,52,51,52,51,52,51,52,52,52,51,51,52,52,50,50,52,50,50,52,52,50,50,50,52,52,50,52,52,50,50,52,52,50,50,52,50,50
51,51,51,51,51,51,51,51,51,51,51,368,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,50,50,50,50,50,50,50,50,50,50,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
49,51,51,51,49,51,51,51,49,51,51,368,51,49,51,51,49,49,51,49,47,51,51,47,49,51,51,47,51,51,49,47,50,48,50,47,50,48,50,47,50,48,48,48,47,48,48,47,48,48,48,47,48,48,48,47,48,48,48,47
49,51,51,53,49,51,51,49,53,49,51,51,369,53,51,51,49,53,51,49,51,51,52,49,51,51,49,52,51,51,49,52,49,50,50,50,52,50,49,52,50,48,47,48,50,48,47,48,50,48,47,48,50,48,47,50,47,48,48
49,51,51,51,49,51,51,51,49,49,51,51,368,51,51,51,49,49,51,47,51,51,49,47,51,51,49,47,51,51,49,47,47,50,50,48,50,48,50,47,50,47,48,48,48,47,48,48,48,47,48,48,48,47,48,48,47,48,48,48
49,51,51,51,49,51,51,51,49,49,51,51,51,366,51,51,49,49,51,47,51,51,49,47,51,51,49,47,51,51,49,47,47,50,50,48,50,48,50,47,50,47,48,48,48,47,48,48,48,47,48,48,48,47,48,48,47,48,48,48
