1,1,1757239887,1757240268,381
1,1,1757241213,1757241588,375
1,1,1757249788,1757250163,375
1,1,1757260501,1757260877,376
1,1,1757270561,1757270942,381
1,1,1757280864,1757281243,379
1,1,1757291237,1757291618,381
1,1,1757301607,1757301986,379
1,1,1757311992,1757312373,381
1,1,1757322322,1757322701,379
1,1,1757332739,1757333118,379
1,1,1757343440,1757343818,378
1,1,1757353778,1757354155,377
1,1,1757364116,1757364494,378
1,1,1757374503,1757374880,377
1,1,1757384885,1757385262,377
1,1,1757395233,1757395613,380
1,1,1757405561,1757405940,379
1,1,1757416047,1757416426,379
1,1,1757426400,1757426780,380
1,1,1757436781,1757437158,377
1,1,1757447121,1757447498,377
1,1,1757457528,1757457907,379
1,1,1757467870,1757468249,379
1,1,1757478186,1757478567,381
1,1,1757488541,1757488918,377
1,1,1757498894,1757499271,377
1,1,1757509237,1757509616,379
1,1,1757519776,1757520153,377
1,1,1757530137,1757530514,377
1,1,1757540710,1757541088,378
1,1,1757550933,1757551311,378
1,1,1757562092,1757562471,379
1,1,1757572818,1757573201,383
1,1,1757583185,1757583565,380
1,1,1757593412,1757593789,377
1,1,1757603765,1757604143,378
1,1,1757614032,1757614411,379
1,1,1757624405,1757624782,377
1,1,1757634938,1757635314,376
1,1,1757645122,1757645499,377
1,1,1757655532,1757655908,376
1,1,1757665761,1757666142,381
1,1,1757675987,1757676365,378
1,1,1757686169,1757686548,379
1,1,1757696659,1757697039,380
1,1,1757706807,1757707188,381
1,1,1757717289,1757717665,376
1,1,1757727695,1757728078,383
1,1,1757737916,1757738292,376
1,1,1757748061,1757748439,378
1,1,1757758538,1757758913,375
1,1,1757768743,1757769123,380
1,1,1757779188,1757779565,377
1,1,1757789362,1757789741,379
1,1,1757799884,1757800264,380
1,1,1757810036,1757810413,377
1,1,1757820472,1757820849,377
1,1,1757830730,1757831113,383
1,1,1757841181,1757841558,377
1,1,1757851338,1757851719,381
1,1,1757861544,1757861923,379
1,1,1757871925,1757872303,378
1,1,1757882280,1757882659,379
1,1,1757893249,1757893628,379
1,1,1757903865,1757904240,375
1,1,1757914482,1757914865,383
1,1,1757925101,1757925479,378
1,1,1757935563,1757935942,379
1,1,1757945887,1757946263,376
1,1,1757956159,1757956538,379
1,1,1757966537,1757966916,379
1,1,1757976880,1757977262,382
1,1,1757987638,1757988013,375
1,1,1757997596,1757997972,376
1,1,1758008008,1758008387,379
1,1,1758018286,1758018668,382
1,1,1758028786,1758029163,377
1,1,1758039218,1758039596,378
1,1,1758049595,1758049974,379
1,1,1758059884,1758060262,378
1,1,1758070277,1758070654,377
1,1,1758080569,1758080948,379
1,1,1758090942,1758091320,378
1,1,1758101283,1758101661,378
1,1,1758111619,1758111999,380
1,1,1758121987,1758122365,378
1,1,1758132360,1758132741,381
1,1,1758142658,1758143038,380
1,1,1758153096,1758153471,375
1,1,1758163405,1758163783,378
1,1,1758173777,1758174158,381
1,1,1758184109,1758184486,377
1,1,1758194704,1758195081,377
1,1,1758205278,1758205655,377
1,1,1758215485,1758215866,381
1,1,1758226134,1758226517,383
1,1,1758236430,1758236808,378
1,1,1758246825,1758247202,377
1,1,1758257172,1758257549,377
1,1,1758267764,1758268143,379
1,1,1758277965,1758278342,377
1,1,1758288385,1758288764,379
1,1,1758298751,1758299132,381
1,1,1758309127,1758309504,377
1,1,1758319434,1758319811,377
1,1,1758329828,1758330207,379
1,1,1758339952,1758340330,378
1,1,1758350174,1758350553,379
1,1,1758360580,1758360957,377
1,1,1758370958,1758371340,382
1,1,1758381334,1758381712,378
1,1,1758391687,1758392066,379
1,1,1758402029,1758402405,376
1,1,1758412443,1758412820,377
1,1,1758422701,1758423080,379
1,1,1758433098,1758433478,380
1,1,1758443449,1758443826,377
1,1,1758453797,1758454176,379
1,1,1758464166,1758464541,375
1,1,1758474558,1758474936,378
1,1,1758484847,1758485224,377
1,1,1758495278,1758495659,381
1,1,1758505672,1758506051,379
1,1,1758515926,1758516305,379
1,1,1758526203,1758526578,375
1,1,1758536646,1758537026,380
1,1,1758546996,1758547376,380
1,1,1758557828,1758558207,379
1,1,1758568243,1758568621,378
1,1,1758578943,1758579321,378
1,1,1758589598,1758589973,375
1,1,1758599755,1758600133,378
1,1,1758610102,1758610481,379
1,1,1758620465,1758620846,381
1,1,1758630780,1758631156,376
1,1,1758641160,1758641537,377
1,1,1758651552,1758651929,377
1,1,1758661887,1758662266,379
1,1,1758672141,1758672516,375
1,1,1758682616,1758682995,379
1,1,1758693043,1758693420,377
1,1,1758703366,1758703743,377
1,1,1758713758,1758714136,378
