1,0,3141376840,3141377220,380
1,0,3141378145,3141378524,379
1,0,3141385946,3141386326,380
1,0,3141396399,3141396777,378
1,0,3141406744,3141407124,380
1,0,3141417151,3141417530,379
1,0,3141427716,3141428096,380
1,0,3141438245,3141438625,380
1,0,3141448869,3141449248,379
1,0,3141459502,3141459880,378
1,0,3141469800,3141470179,379
1,0,3141480388,3141480766,378
1,0,3141490999,3141491375,376
1,0,3141501429,3141501806,377
1,0,3141511796,3141512171,375
1,0,3141522228,3141522607,379
1,0,3141532685,3141533063,378
1,0,3141543269,3141543648,379
1,0,3141553687,3141554065,378
1,0,3141564119,3141564498,379
1,0,3141574589,3141574969,380
1,0,3141585238,3141585617,379
1,0,3141595447,3141595825,378
1,0,3141605661,3141606041,380
1,0,3141616220,3141616600,380
1,0,3141626568,3141626946,378
1,0,3141636955,3141637332,377
1,0,3141647412,3141647791,379
1,0,3141657785,3141658163,378
1,0,3141668191,3141668571,380
1,0,3141678624,3141679003,379
1,0,3141689232,3141689611,379
1,0,3141700504,3141700883,379
1,0,3141710992,3141711370,378
1,0,3141721249,3141721627,378
1,0,3141731562,3141731943,381
1,0,3141742127,3141742505,378
1,0,3141752579,3141752961,382
1,0,3141763092,3141763471,379
1,0,3141773368,3141773748,380
1,0,3141783865,3141784245,380
1,0,3141794219,3141794598,379
1,0,3141804305,3141804684,379
1,0,3141814546,3141814925,379
1,0,3141824734,3141825113,379
1,0,3141835025,3141835405,380
1,0,3141845385,3141845761,376
1,0,3141855631,3141856011,380
1,0,3141866094,3141866472,378
1,0,3141876398,3141876777,379
1,0,3141886643,3141887023,380
1,0,3141897006,3141897385,379
1,0,3141907142,3141907521,379
1,0,3141917720,3141918100,380
1,0,3141927876,3141928253,377
1,0,3141938208,3141938587,379
1,0,3141948471,3141948852,381
1,0,3141958583,3141958965,382
1,0,3141968842,3141969220,378
1,0,3141979063,3141979443,380
1,0,3141989351,3141989730,379
1,0,3141999624,3142000004,380
1,0,3142009697,3142010072,375
1,0,3142019980,3142020357,377
1,0,3142030630,3142031009,379
1,0,3142041504,3142041883,379
1,0,3142051908,3142052286,378
1,0,3142062065,3142062448,383
1,0,3142072401,3142072778,377
1,0,3142082511,3142082890,379
1,0,3142092840,3142093217,377
1,0,3142103042,3142103421,379
1,0,3142113539,3142113916,377
1,0,3142124071,3142124449,378
1,0,3142134075,3142134454,379
1,0,3142144506,3142144885,379
1,0,3142154586,3142154963,377
1,0,3142164864,3142165240,376
1,0,3142175148,3142175525,377
1,0,3142185709,3142186088,379
1,0,3142196044,3142196422,378
1,0,3142206192,3142206576,384
1,0,3142216414,3142216792,378
1,0,3142226877,3142227254,377
1,0,3142237135,3142237517,382
1,0,3142247539,3142247919,380
1,0,3142257888,3142258265,377
1,0,3142268128,3142268505,377
1,0,3142278515,3142278894,379
1,0,3142288974,3142289353,379
1,0,3142299140,3142299519,379
1,0,3142309700,3142310080,380
1,0,3142319935,3142320314,379
