1,1,498242447,498243323,876
1,1,498244650,498245526,876
1,1,498251377,498252253,876
1,1,498261795,498262672,877
1,1,498272053,498272929,876
1,1,498282415,498283292,877
1,1,498292884,498293760,876
1,1,498303604,498304482,878
1,1,498314011,498314887,876
1,1,498324529,498325406,877
1,1,498335085,498335960,875
1,1,498345610,498346488,878
1,1,498356106,498356983,877
1,1,498366641,498367518,877
1,1,498377065,498377941,876
1,1,498387593,498388471,878
1,1,498398023,498398903,880
1,1,498408494,498409373,879
1,1,498419335,498420213,878
1,1,498429849,498430729,880
1,1,498440385,498441261,876
1,1,498450842,498451718,876
1,1,498461390,498462266,876
1,1,498471870,498472750,880
1,1,498482308,498483183,875
1,1,498492821,498493700,879
1,1,498503338,498504214,876
1,1,498513813,498514693,880
1,1,498524322,498525197,875
1,1,498534805,498535683,878
1,1,498545280,498546157,877
1,1,498555756,498556631,875
1,1,498567296,498568173,877
1,1,498577490,498578369,879
1,1,498588107,498588985,878
1,1,498598540,498599418,878
1,1,498608888,498609764,876
1,1,498619397,498620273,876
1,1,498629840,498630718,878
1,1,498640374,498641251,877
1,1,498650819,498651698,879
1,1,498661340,498662217,877
1,1,498671860,498672738,878
1,1,498682387,498683261,874
1,1,498693061,498693939,878
1,1,498703441,498704321,880
1,1,498713873,498714753,880
1,1,498724479,498725358,879
1,1,498734876,498735751,875
1,1,498745367,498746244,877
1,1,498755785,498756660,875
1,1,498766230,498767106,876
1,1,498776725,498777600,875
1,1,498787259,498788138,879
1,1,498797683,498798559,876
1,1,498808300,498809180,880
1,1,498863152,498864027,875
1,1,498873750,498874628,878
1,1,498884528,498885403,875
1,1,498894928,498895805,877
1,1,498905352,498906230,878
1,1,498915859,498916735,876
1,1,498926342,498927219,877
1,1,498936851,498937731,880
1,1,498947821,498948697,876
1,1,498958405,498959282,877
1,1,498968938,498969816,878
1,1,498979332,498980208,876
1,1,498990147,498991025,878
1,1,499000618,499001494,876
1,1,499010997,499011874,877
1,1,499021582,499022459,877
1,1,499032001,499032879,878
1,1,499042510,499043386,876
1,1,499052955,499053833,878
1,1,499063482,499064361,879
1,1,499073708,499074590,882
1,1,499083980,499084858,878
1,1,499094284,499095161,877
1,1,499104754,499105631,877
1,1,499115196,499116072,876
1,1,499125691,499126568,877
1,1,499136157,499137035,878
1,1,499146735,499147613,878
1,1,499157134,499158010,876
1,1,499167636,499168514,878
1,1,499178126,499179001,875
1,1,499188614,499189492,878
1,1,499199092,499199968,876
1,1,499209618,499210498,880
1,1,499220062,499220938,876
1,1,499230610,499231485,875
1,1,499241042,499241917,875
1,1,499251550,499252428,878
1,1,499262134,499263010,876
1,1,499272675,499273554,879
1,1,499283355,499284233,878
1,1,499293806,499294684,878
1,1,499304335,499305210,875
1,1,499314810,499315689,879
1,1,499325362,499326236,874
1,1,499336062,499336941,879
1,1,499346316,499347193,877
1,1,499356848,499357725,877
1,1,499367343,499368222,879
1,1,499377788,499378665,877
1,1,499388362,499389238,876
1,1,499398793,499399671,878
1,1,499409308,499410186,878
