18112535,0.000000
18112536,0.000000
18112538,0.000000
18112539,0.000000
18112540,0.000000
18112541,0.000000
18112542,0.000000
18112543,0.000000
18112544,0.000000
18112545,0.000000
18112546,0.000000
18112547,0.000000
18112548,0.000000
18112549,0.000000
18112550,0.000000
18112551,0.000000
18112552,0.000000
18112553,0.011765
18112554,0.000000
18112555,0.000000
18112556,0.000000
18112557,0.000000
18112558,0.000000
18112559,0.000000
18112560,0.000000
18112561,0.000000
18112562,0.000000
18112563,0.000000
18112564,0.000000
