num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.65,83,189,0,0.2455621301775148,0.01749706268310547,0.3358173370361328,0.0005047321319580078,0.007062435150146484,0.009927511215209961
