num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.65,37,70,0,0.42045454545454547,0.07461833953857422,2.4627745151519775,0.0004944801330566406,0.0022296905517578125,0.07189083099365234
