0,2,0
0,2,1
0,4,0
0,6,3
1,11,4
1,14,5
1,13,6
0,14,6
0,15,6
0,15,6
0,14,5
1,16,7
0,19,7
0,20,6
0,21,6
1,21,6
0,22,5
0,23,5
1,22,6
0,22,5
1,24,6
0,24,6
1,25,6
0,26,6
2,26,7
0,25,6
1,27,6
0,29,6
0,27,6
0,25,6
0,24,6
5,28,8
5,28,9
7,33,11
11,32,13
7,32,14
5,34,15
0,34,15
5,36,14
3,36,14
1,35,14
9,37,16
7,39,17
0,38,16
6,41,17
7,45,17
4,48,17
8,48,16
5,51,17
3,52,17
6,52,16
2,53,16
0,48,15
0,47,15
3,48,16
0,49,16
7,49,18
5,49,17
7,51,18
6,51,18
11,51,19
6,50,19
0,49,19
0,49,19
4,50,19
7,50,19
10,51,20
0,48,19
11,46,17
0,45,17
0,43,15
9,41,14
2,40,13
9,39,14
0,39,14
5,44,15
5,46,16
0,46,16
12,48,18
11,49,19
0,49,19
0,49,19
3,51,18
0,51,18
7,54,19
0,53,19
9,55,20
4,55,20
10,56,21
8,56,20
0,55,20
0,54,19
8,55,19
14,56,21
8,57,22
13,59,23
0,58,23
0,58,23
5,58,22
0,58,22
8,59,23
0,57,23
0,56,22
0,55,21
13,56,21
6,58,21
13,60,21
9,61,22
0,60,21
13,56,19
8,55,19
9,56,20
12,57,22
0,58,22
7,57,21
9,58,22
22,61,25
13,62,26
6,62,26
0,61,26
12,63,26
5,62,26
5,64,26
11,65,27
15,64,28
16,67,29
15,71,30
0,72,30
12,70,30
15,71,31
14,73,32
3,74,32
17,73,32
0,71,30
13,72,31
0,71,31
17,74,32
0,73,31
16,72,30
7,73,30
0,71,30
16,71,30
5,71,30
30,77,34
14,78,35
14,79,35
8,79,35
8,80,35
18,81,36
0,80,36
23,78,37
12,78,36
19,77,36
0,74,34
0,73,33
21,73,32
0,72,32
0,69,30
15,72,31
0,71,30
18,73,31
1,73,31
0,72,31
10,71,30
9,70,30
13,71,31
0,71,31
0,70,31
31,76,34
7,77,34
0,76,34
0,75,33
30,77,36
21,78,37
16,79,38
0,80,38
0,78,36
22,79,37
18,80,38
20,83,39
25,82,38
0,81,37
6,82,38
9,84,38
8,85,38
0,82,36
22,83,36
0,82,36
0,83,36
0,83,36
23,83,36
28,82,36
16,81,36
0,80,36
13,81,36
14,82,37
0,82,37
19,84,38
28,86,40
22,89,40
1,90,40
9,91,40
30,90,42
0,92,42
20,93,43
21,93,43
32,95,45
0,95,45
4,97,45
0,94,44
0,93,43
22,94,44
0,95,44
0,94,43
17,96,44
30,98,45
34,101,44
23,101,45
0,100,45
0,99,45
7,101,45
0,100,44
0,100,44
24,102,44
20,102,43
24,103,44
21,104,45
0,101,44
35,100,42
21,101,43
0,103,43
32,106,44
26,107,45
24,106,44
37,109,46
25,110,46
25,111,47
0,108,46
13,108,47
0,107,46
30,107,46
32,108,47
0,109,47
21,107,46
23,108,47
25,107,48
0,109,48
21,109,47
23,109,48
28,108,49
27,110,50
34,111,51
34,110,52
21,108,53
23,108,52
