num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.018206521739130434,1,0,0,0.0,0.03890490531921387,0.3105154037475586,8.630752563476562e-05,0.00045561790466308594,0.0383608341217041
