num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.001358695652173913,1,0,0,0.0,0.03648853302001953,0.28713560104370117,9.703636169433594e-05,7.510185241699219e-05,0.03631448745727539
