1104,1104
1104,1102,1104,1104
1104,1102
1088,1102
0
1102
732,718
551,549
551,549
551,549
551,549
1084
716,718
716,718
716,718
364,851,596,357
363,849,596,358
363,849,596,358
301,849,534,520,298
260,477,263,484,257,483,262
260,477,263,484,257,483,262
260,475,262,484,257,479,261
236,475,209,458,233,451,208,208
204,475,260,158,201,430,158,260,158,158
194,473,194,148,191,428,194,148,148,148,192
186,472,183,140,154,427,154,140,140,152,140,152
158,445,157,157,154,444,154,156,156,154,153,152
158,445,157,157,154,444,154,156,156,154,153,152
158,442,157,159,154,443,154,159,149,154,153,152
158,442,157,154,155,154,439,155,145,154,153,152
158,443,157,154,156,154,439,155,143,154,153,152
138,423,138,154,183,154,170,466,154,135,154,133
126,421,126,142,127,422,126,142,142,142,123,124,121,116
122,421,122,112,134,411,110,132,132,132,110,119,117,109,101
122,421,122,112,134,411,110,132,132,132,110,119,117,109,101
123,418,122,138,124,123,418,138,138,138,120,121,118,113
126,419,125,138,124,123,417,138,138,138,123,121,123,113
126,419,125,138,124,123,417,138,138,138,123,121,123,113
115,409,114,138,139,138,433,138,138,114,136,112,128,112
114,407,114,138,139,138,432,138,138,114,136,112,128,112
114,406,138,139,138,138,431,138,114,114,136,111,128,111
111,403,138,139,138,138,431,138,111,111,136,109,128,109
111,401,163,123,163,162,413,111,111,123,121,109,109,114
107,400,134,119,134,131,412,105,105,116,116,105,105,131,112
138,410,123,138,137,121,412,121,122,122,119,118,135,116
119,410,119,119,118,115,412,115,116,116,115,116,114,112,116
116,410,119,115,115,115,412,115,116,116,115,113,114,112,113
108,411,92,107,107,109,109,391,91,91,107,106,89,105,89,105,83
102,394,86,101,101,86,86,391,85,85,86,86,85,99,99,83,84,77,84
102,393,86,101,101,86,86,392,85,85,86,86,85,99,99,83,83,77,83
98,387,82,54,97,97,75,75,81,391,79,73,72,79,95,95,72,79,73,72,72
98,387,82,54,97,97,75,75,81,391,79,73,72,79,95,95,72,79,73,72,72
102,390,101,101,81,400,81,95,95,81,81,95,101,99,79,93,85,78,76
100,386,99,99,77,402,76,93,93,76,74,91,97,97,91,74,83,74,74,58
98,386,97,97,75,395,74,84,84,72,72,82,95,95,82,72,81,72,72,56,73
98,270,97,97,75,274,74,79,79,72,72,77,95,95,76,260,72,76,72,76,72,56
116,271,116,115,81,271,81,81,80,81,80,80,115,78,260,78,78,78,78,62
114,267,114,113,75,75,271,79,78,75,72,76,111,76,260,76,72,72,76,72,56
96,263,50,95,95,68,67,269,75,74,67,65,72,93,72,72,65,259,65,65,72,93,65
114,266,54,114,75,79,78,269,75,75,78,111,76,76,73,259,73,72,76,111,72
114,265,68,114,75,79,78,269,75,75,78,111,76,76,72,258,72,72,76,111,72
96,262,77,95,68,75,74,269,67,67,74,93,72,72,65,65,65,258,93,72,65,93,49
96,260,48,95,66,75,74,269,66,66,74,93,72,72,64,64,63,258,93,72,63,63,93
