num_events,utilization,reallocations,changes,failures,reallocated_prop,time_compute,time_apply,time_enum,time_search,time_pp
1,0.22391304347826088,1,0,0,0.0,0.011101484298706055,0.14342331886291504,0.00011992454528808594,0.0015382766723632812,0.009441614151000977
