478,191,232,478,615,1314,615,703,191,478,0,607,191,973,0,1225,1213,615,1130,0
478,191,232,478,615,1314,615,703,191,478,0,607,191,973,0,1225,1213,615,1130,0
478,191,232,478,970,0,846,1154,191,478,0,607,191,973,0,536,1154,846,1336,0
478,191,232,478,970,0,846,1154,191,478,0,607,191,973,0,536,1154,846,1336,0
478,191,232,478,260,1266,1235,1213,191,478,0,607,191,973,0,826,703,1375,703,0
500,191,232,500,260,1266,1235,1213,232,478,0,607,232,973,0,826,703,1375,703,0
500,191,232,500,1315,1289,1375,480,232,478,0,607,232,973,0,1157,975,1009,982,0
500,244,347,500,1315,1289,1375,480,232,500,0,660,232,1080,0,1157,975,1009,982,0
500,244,347,500,703,1321,1009,975,232,500,0,660,232,1080,0,1231,480,839,1073,0
500,244,347,500,703,1321,1009,975,232,500,0,660,232,1080,0,1231,480,839,1073,0
537,244,347,537,1322,0,260,505,244,500,0,660,244,1080,0,0,868,260,1230,0
537,244,347,537,1322,0,260,505,244,500,0,660,244,1080,0,0,868,260,1230,0
537,244,347,537,1109,997,907,868,244,500,0,660,244,1080,0,1152,505,907,850,0
537,244,347,537,1109,997,907,868,244,500,0,660,244,1080,0,1152,505,907,850,0
537,317,398,537,846,1073,1088,1309,244,537,0,746,244,1374,0,1236,1309,1235,1234,0
601,317,398,601,846,1073,1088,1309,317,537,0,746,317,1374,0,1236,1309,1235,1234,0
601,317,398,601,1208,0,839,631,317,537,1222,746,317,1222,0,1344,631,1088,512,0
601,317,398,601,1208,0,839,631,317,537,1222,746,317,1222,0,1344,631,1088,512,0
601,317,398,601,505,753,1204,401,317,537,1222,746,317,1222,0,0,401,1204,1359,0
601,317,398,601,505,753,1204,401,317,537,1222,746,317,1222,0,0,401,1204,1359,0
607,317,398,607,1200,775,1094,931,319,537,1222,746,319,1222,0,175,931,1094,1237,0
607,319,428,607,1200,775,1094,931,319,601,1222,780,319,1222,0,175,931,1094,1237,0
607,319,428,607,1204,1324,1303,1276,319,601,1222,780,319,1222,0,872,1276,1303,1361,0
607,319,428,607,1204,1324,1303,1276,319,601,1222,780,319,1222,0,872,1276,1303,1361,0
607,319,428,607,980,0,355,1050,319,601,1222,780,319,1222,0,1375,1050,355,1363,0
655,319,428,655,980,0,355,1050,347,601,1222,780,347,1222,0,1375,1050,355,1363,0
655,319,428,655,1154,1230,1223,1067,347,601,1222,780,347,1222,0,0,1067,1223,631,0
655,319,428,655,1154,1230,1223,1067,347,601,1222,780,347,1222,0,0,1067,1223,631,0
655,362,700,655,1235,1276,1224,1105,347,655,1222,853,347,1222,0,1326,1105,1224,915,0
655,362,700,655,1235,1276,1224,1105,347,655,1222,853,347,1222,0,1326,1105,1224,915,0
660,362,700,660,1344,1295,441,821,362,655,1222,853,362,1222,0,0,821,441,1178,0
660,362,700,660,1344,1295,441,821,362,655,1222,853,362,1222,0,0,821,441,1178,0
660,362,700,660,1088,1327,689,982,362,655,1216,853,362,1216,0,355,982,689,753,0
660,362,700,660,1088,1327,689,982,362,655,1216,853,362,1216,0,355,982,689,753,0
660,362,700,660,1090,0,175,1093,362,655,1216,853,362,1216,0,952,1093,175,0,0
735,560,713,735,1090,0,175,1093,398,735,1216,865,398,1216,0,952,1093,175,0,0
735,560,713,735,1303,860,970,1012,398,735,1216,865,398,1216,0,0,1012,970,505,0
735,560,713,735,1303,860,970,1012,398,735,1216,865,398,1216,0,0,1012,970,505,0
735,560,713,735,1223,1207,848,1193,398,735,1216,865,398,1216,0,1009,1193,848,1093,0
735,560,713,735,1223,1207,848,1193,398,735,1216,865,398,1216,0,1009,1193,848,1093,0
746,560,713,746,1093,1332,1225,1359,428,735,1216,865,428,1216,0,846,1359,1225,1097,0
746,560,713,746,1093,1332,1225,1359,428,735,1216,865,428,1216,0,846,1359,1225,1097,0
746,592,718,746,1166,0,1109,915,428,763,1216,878,428,1216,0,810,915,1109,1106,0
746,592,718,746,1166,0,1109,915,428,763,1216,878,428,1216,0,810,915,1109,1106,0
746,592,718,746,839,1097,1253,1308,428,763,1216,878,428,1216,0,260,1308,1253,0,0
763,592,718,763,839,1097,1253,1308,560,763,1216,878,560,1216,0,260,1308,1253,0,0
763,592,718,763,1224,1215,962,1081,560,763,1216,878,560,1216,0,991,1081,962,331,0
763,592,718,763,1224,1215,962,1081,560,763,1216,878,560,1216,0,991,1081,962,331,0
763,592,718,763,355,1329,1315,1005,560,763,0,878,560,1084,0,983,1005,1315,1050,0
763,646,723,763,355,1329,1315,1005,560,807,0,909,560,1084,0,983,1005,1315,1050,0
780,646,723,780,1012,1329,1112,1350,592,807,0,909,592,1084,0,403,1350,1112,1309,0
780,646,723,780,1012,1329,1112,1350,592,807,0,909,592,1084,0,403,1350,1112,1309,0
780,646,723,780,821,1329,980,1130,592,807,0,909,592,1084,0,1137,1130,980,0,0
780,646,723,780,821,1329,980,1130,592,807,0,909,592,1084,0,1137,1130,980,0,0
780,646,723,780,1005,1329,1137,331,592,807,0,909,592,1084,0,1147,331,1137,1067,0
807,646,723,807,1005,1329,1137,331,646,807,0,909,646,1102,0,1147,331,1137,1067,0
807,692,748,807,1375,1329,786,965,646,814,0,914,646,1102,0,1330,965,786,0,0
807,692,748,807,1375,1329,786,965,646,814,0,914,646,1102,0,1330,965,786,0,0
807,692,748,807,907,1329,924,1353,646,814,0,914,646,1102,0,0,1353,924,742,0
807,692,748,807,907,1329,924,1353,646,814,0,914,646,1102,0,0,1353,924,742,0
814,692,748,814,441,1329,403,850,692,814,0,914,692,1102,0,1151,850,403,762,0
814,692,748,814,441,1329,403,850,692,814,0,914,692,1102,0,1151,850,403,762,0
814,692,748,814,689,1329,1139,1120,692,814,0,914,692,1102,0,1151,1120,1139,1276,0
814,726,766,814,689,1329,1139,1120,692,843,0,930,692,1102,0,1151,1120,1139,1276,0
814,726,766,814,975,998,1365,1208,692,843,1151,930,692,1151,0,1151,1208,1365,1289,0
843,726,766,843,975,998,1365,1208,700,843,1151,930,700,1151,0,1151,1208,1365,1289,0
843,726,766,843,1147,1107,1364,1073,700,843,1151,930,700,1151,0,1151,1073,1364,0,0
843,726,766,843,1147,1107,1364,1073,700,843,1151,930,700,1151,0,1151,1073,1364,0,0
843,726,766,843,175,0,826,742,700,843,1151,930,700,1151,0,1151,742,826,740,0
843,726,766,843,175,0,826,742,700,843,1151,930,700,1151,0,1151,742,826,740,0
853,801,774,853,536,512,910,426,713,855,1151,945,713,1151,0,1151,426,910,771,0
853,801,774,853,536,512,910,426,713,855,1151,945,713,1151,0,1151,426,910,771,0
853,801,774,853,1137,0,1344,825,713,855,1151,945,713,1151,0,1151,825,1344,1193,0
853,801,774,853,1137,0,1344,825,713,855,1151,945,713,1151,0,1151,825,1344,1193,0
853,801,774,853,910,1161,1200,1256,713,855,1151,945,713,1151,0,1151,1256,1200,1199,0
855,801,774,855,910,1161,1200,1256,718,855,1151,945,718,1151,0,1151,1256,1200,1199,0
855,801,774,855,786,1297,1090,1161,718,855,1151,945,718,1151,0,1329,1161,1090,0,0
855,827,789,855,786,1297,1090,1161,718,885,1151,990,718,1151,0,1329,1161,1090,0,0
855,827,789,855,1358,1336,872,732,718,885,1151,990,718,1151,0,1329,732,872,732,0
855,827,789,855,1358,1336,872,732,718,885,1151,990,718,1151,0,1329,732,872,732,0
865,827,789,865,1105,0,788,1215,723,885,1329,990,723,1329,0,1329,1215,788,775,0
865,827,789,865,1105,0,788,1215,723,885,1329,990,723,1329,0,1329,1215,788,775,0
865,827,789,865,848,1178,1166,997,723,885,1329,990,723,1329,0,1329,997,1166,0,0
865,827,789,865,848,1178,1166,997,723,885,1329,990,723,1329,0,1329,997,1166,0,0
865,837,791,865,1067,1350,1280,1020,723,890,1329,1046,723,1329,0,1329,1020,1280,856,0
878,837,791,878,1067,1350,1280,1020,726,890,1329,1046,726,1329,0,1329,1020,1280,856,0
878,837,791,878,1130,0,1141,1106,726,890,1329,1046,726,1329,0,1329,1106,1141,0,0
878,837,791,878,1130,0,1141,1106,726,890,1329,1046,726,1329,0,1329,1106,1141,0,0
878,837,791,878,1253,883,1347,937,726,890,1329,1046,726,1329,0,1329,937,1347,426,0
878,837,791,878,1253,883,1347,937,726,890,1329,1046,726,1329,0,1329,937,1347,426,0
885,837,791,885,401,1113,769,967,748,890,1329,1046,748,1329,0,1329,967,769,1201,0
885,875,794,885,401,1113,769,967,748,892,1329,1064,748,1329,0,1329,967,769,1201,0
885,875,794,885,1050,1354,536,512,748,892,1329,1064,748,1329,0,1235,512,536,0,0
885,875,794,885,1050,1354,536,512,748,892,1329,1064,748,1329,0,1235,512,536,0,0
885,875,794,885,1081,0,1041,1281,748,892,1329,1064,748,1329,0,0,1281,1041,965,0
890,875,794,890,1081,0,1041,1281,766,892,1329,1064,766,1329,0,0,1281,1041,965,0
890,875,794,890,1280,1120,1322,1293,766,892,0,1064,766,1155,0,988,1293,1322,967,0
890,875,794,890,1280,1120,1322,1293,766,892,0,1064,766,1155,0,988,1293,1322,967,0
890,902,835,890,1009,0,1028,1354,766,912,0,1072,766,1155,0,0,1354,1028,997,0
